"t","x1"
0,0.0572
1,0.06533802867501175
2,0.07241933928510291
3,0.07857097737611624
4,0.08390408252072433
5,0.08851598815362885
6,0.0924921144136759
7,0.09590747047881154
8,0.09882804480306968
9,0.10131194935652522
10,0.10341037102535706
11,0.10516844994625928
12,0.1066260552826955
13,0.10781841508361567
14,0.10877666924049136
15,0.10952833499304612
16,0.11009775402201537
17,0.11050649675496413
18,0.11077361828554788
19,0.11091606492804716
20,0.11094873077755073
21,0.1108850023112339
22,0.11073651252269452
23,0.11051378220314083
24,0.1102259833873618
25,0.1098813237002776
26,0.10948707652813493
27,0.10904963129108515
28,0.10857474372431145
29,0.10806741314609143
30,0.10753216644330049
31,0.10697290442934704
32,0.10639320931744896
33,0.10579612488053472
34,0.10518446490095235
35,0.10456060836204333
36,0.10392675935613953
37,0.1032847760925606
38,0.10263637939013695
39,0.10198301947866341
40,0.10132603508420462
41,0.10066655537862772
42,0.10000561657012093
43,0.09934409558700222
44,0.09868279089380161
45,0.0980223797880366
46,0.09736347117784665
47,0.09670659005225857
48,0.09605219344847499
49,0.09540068567366967
50,0.09475240621475697
51,0.0941076622410674
52,0.0934667031817465
53,0.0928297575459889
54,0.09219700636138153
55,0.09156861445550939
56,0.0909447108580364
57,0.09032540935233653
58,0.08971079900238481
59,0.08910095383526605
60,0.08849593226595719
61,0.0878957739352106
62,0.08730051499002507
63,0.08671017409385287
64,0.08612476234987752
65,0.08554428604057406
66,0.08496873847695262
67,0.08439811102424638
68,0.08383238870661554
69,0.08327154920093897
70,0.08271556947430211
71,0.08216442083092403
72,0.08161807150429587
73,0.08107648880466918
74,0.0805396356832237
75,0.08000747422816508
76,0.07947996523830507
77,0.07895706696747722
78,0.07843873753570643
79,0.07792493469633872
80,0.07741561416359051
81,0.07691073094701575
82,0.07641024035794436
83,0.07591409792433636
84,0.07542225809670924
85,0.07493467542098302
86,0.07445130515674375
87,0.07397210210402333
88,0.07349702101791324
89,0.07302601727609503
90,0.072559046360676
91,0.07209606370426103
92,0.07163702553633004
93,0.07118188830383305
94,0.07073060870347625
95,0.07028314413355767
96,0.06983945183940575
97,0.06939949025849088
98,0.06896321755270415
99,0.06853059294017741
100,0.0681015758352564
101,0.06767612565957817
102,0.06725420329746018
103,0.06683577007006927
104,0.06642078729851171
105,0.06600921629435225
106,0.06560101910798578
107,0.06519615920395874
108,0.06479460017401369
109,0.06439630560988903
110,0.064001239336216
111,0.06360936659789218
112,0.06322065311283412
113,0.06283506459895828
114,0.06245256679328119
115,0.062073126283275826
116,0.061696710658378645
117,0.06132328755851439
118,0.06095282462316707
119,0.060585289828536656
120,0.0602206523843128
121,0.059858881770329116
122,0.05949994746641921
123,0.05914381922356026
124,0.05879046794495582
125,0.05843986432018882
126,0.058091979744856664
127,0.057746785975246046
128,0.05740425462195958
129,0.0570643585482201
130,0.05672707029286644
131,0.056392362907595084
132,0.0560602102440581
133,0.05573058578631066
134,0.055403464727963966
135,0.055078821710732556
136,0.05475663097458542
137,0.054436866759491574
138,0.05411950424931853
139,0.053804521224172584
140,0.05349189362461337
141,0.053181597229545595
142,0.05287360782058279
143,0.052567903225792176
144,0.05226446196024018
145,0.05196326122509436
146,0.051664278221522295
147,0.05136749039823815
148,0.051072877810770585
149,0.05078041953107236
150,0.05049009409914008
151,0.05020188005497032
152,0.04991575614745381
153,0.049631702630568354
154,0.04934970039003211
155,0.04906973031192385
156,0.048791773282322336
157,0.048515810187306344
158,0.048241821912954654
159,0.047969789334255705
160,0.04769969278749103
161,0.047431514115467296
162,0.04716523597624919
163,0.04690084102790139
164,0.04663831192848856
165,0.046377631336075385
166,0.04611878190872656
167,0.04586174621421059
168,0.045606506926424616
169,0.04535304800068561
170,0.045101353537125265
171,0.04485140763587525
172,0.04460319439706726
173,0.044356697920832966
174,0.044111902307304066
175,0.043868791653369404
176,0.043627350867949256
177,0.04338756541375891
178,0.04314942075626853
179,0.04291290236094828
180,0.04267799569326834
181,0.04244468621869888
182,0.04221295938810335
183,0.04198280069505425
184,0.04175419650165804
185,0.04152713336598885
186,0.041301597846120794
187,0.04107757650012798
188,0.04085505588608453
189,0.04063402256206457
190,0.04041446312874762
191,0.0401963648322829
192,0.03997971540844955
193,0.039764502604597594
194,0.03955071416807707
195,0.03933833784623799
196,0.03912736138643039
