t,x2
260,0.0699735823032001
261,0.0698851033937375
262,0.0697970052895987
263,0.0697092855926241
264,0.0696219421383492
265,0.0695349727623093
266,0.0694483753000398
267,0.069362147587076
268,0.0692762874589533
269,0.0691907927512071
270,0.0691056612993728
271,0.0690208909384835
272,0.0689364791861186
273,0.0688524237161717
274,0.068768722524691
275,0.0686853736077246
276,0.0686023749613206
277,0.0685197245815272
278,0.0684374204643925
279,0.0683554606059647
280,0.0682738430022918
281,0.068192565649422
282,0.0681116263515368
283,0.0680310229397308
284,0.0679507535466744
285,0.06787081630623
286,0.0677912093522598
287,0.0677119308186262
288,0.0676329788391915
289,0.0675543515478182
290,0.0674760470783684
291,0.0673980635647046
292,0.0673203990365054
293,0.067243051501969
294,0.0671660192238458
295,0.0670893004705611
296,0.0670128935105402
297,0.0669367966122082
298,0.0668610080439905
299,0.0667855260743123
300,0.0667103489715989
301,0.0666354750042754
302,0.0665609023494822
303,0.0664866290907479
304,0.0664126536214404
305,0.0663389743518734
306,0.0662655896923607
307,0.0661924980532161
308,0.0661196978447534
309,0.0660471874772863
310,0.0659749653611288
311,0.0659030299065945
312,0.0658313795239972
313,0.0657600126236509
314,0.0656889274310816
315,0.0656181222212287
316,0.0655475955441377
317,0.0654773459504269
318,0.0654073719907147
319,0.0653376722156193
320,0.065268245175759
321,0.0651990894217521
322,0.065130203504217
323,0.0650615859737718
324,0.0649932353810349
325,0.064925150268717
326,0.0648573289231294
327,0.0647897698513208
328,0.0647224717204419
329,0.0646554331976435
330,0.0645886529500765
331,0.0645221296448917
332,0.0644558619492399
333,0.0643898485302718
334,0.0643240880551383
335,0.0642585791909903
336,0.0641933206049784
337,0.0641283109283185
338,0.0640635485686421
339,0.0639990322253414
340,0.0639347606685259
341,0.0638707326683054
342,0.0638069469947896
343,0.0637434024180881
344,0.0636800977083106
345,0.0636170316355669
346,0.0635542029699665
347,0.0634916104816192
348,0.0634292529406346
349,0.0633671290473018
350,0.0633052373858052
351,0.0632435767991458
352,0.0631821461498513
353,0.0631209443004496
354,0.0630599701134686
355,0.062999222451436
356,0.0629387001768797
357,0.0628784021523275
358,0.0628183272403072
359,0.0627584743033467
360,0.0626988422039738
361,0.0626394297022153
362,0.0625802355627737
363,0.0625212587297846
364,0.0624624981487036
365,0.0624039527649868
366,0.06234562152409
367,0.0622875033714692
368,0.0622295972525801
369,0.0621719021128788
370,0.062114416897821
371,0.0620571405528628
372,0.0620000720234599
373,0.0619432102550684
374,0.0618865541929402
375,0.0618301027740827
376,0.0617738549910697
377,0.0617178098620205
378,0.0616619664050549
379,0.0616063236382924
380,0.0615508805798524
381,0.0614956362478546
382,0.0614405896604186
383,0.0613857398356637
384,0.0613310857917097
385,0.061276626546676
386,0.0612223611186822
387,0.0611682885258479
388,0.0611144077949729
389,0.0610607180999594
390,0.0610072185704595
391,0.0609539082952038
392,0.0609007863629227
393,0.0608478518623467
394,0.0607951038822062
395,0.0607425415112318
