"t","x1","x2","y1","y2"
0,0.0572,0.048,0.052,0.044
1,0.05791746940527179,0.05828454790313588,0.05109001318604119,0.04277811429465832
2,0.05851516266192245,0.06753130074735504,0.05022358914452054,0.0417477409697441
3,0.05900475738110209,0.07586909087098555,0.04939734813508151,0.04088685764973374
4,0.059396834878285704,0.08340990932223291,0.048608223003194014,0.04017601345443274
5,0.05970098167198871,0.09025122765182762,0.04785342962353868,0.039598033153424805
6,0.05992588989004265,0.0964781168909542,0.04713043760182211,0.03913773461691389
7,0.060079437932556115,0.10216483069027757,0.046436946906493075,0.03878170849234459
8,0.060168772554084385,0.10737634505953496,0.04577086411490439,0.038518097170839274
9,0.06020038119753127,0.1121696117239162,0.0451302816413469,0.03833640783451286
10,0.06018014124374856,0.11659446472310094,0.04451346353380118,0.03822737782539933
11,0.060113397089398696,0.12069475517888933,0.04391882355713802,0.0381827925233296
12,0.06000499976050169,0.12450898301647906,0.04334491388411522,0.03819538472354699
13,0.0598593512175772,0.12807097450013813,0.04279041246880105,0.038258725400524884
14,0.05968044685346253,0.1314104715087548,0.04225411102810621,0.03836712494030747
15,0.059471917113379534,0.13455366921062176,0.04173490331327108,0.03851554094045763
16,0.05923706071463796,0.13752364649194537,0.04123177574287704,0.03869950394291249
17,0.058978874234804274,0.14034073695388055,0.04074379907966349,0.03891505254297937
18,0.05870008191344657,0.14302287764438462,0.04027012008466827,0.03915867155959883
19,0.05840313612364257,0.145585697336814,0.0398099613676941,0.03942727779533511
20,0.05809030472667187,0.14804329696602567,0.03936259701280307,0.03971807498850459
21,0.057763602092017585,0.15040775486093885,0.03892737182265714,0.04002864869926814
22,0.05742489827906934,0.15269003180021615,0.0385036708800411,0.040356795996233916
23,0.057075855470495464,0.15489952305479576,0.03809093732277803,0.040700611064138
24,0.056718010104250136,0.15704471239864348,0.03768864943915938,0.04105836167553008
25,0.05635273632111365,0.15913292940196444,0.03729633093131599,0.041428535550086
26,0.05598129226660649,0.16117071464498012,0.03691353800818354,0.04180977125937127
27,0.0556048142879777,0.16316379246298077,0.03653986105599641,0.042200863385667337
28,0.05522433006389417,0.16511718991948113,0.0361749210338007,0.0426007401548814
29,0.054840777779896675,0.16703536877713224,0.035818364120140035,0.04300843808214088
30,0.05445499549053028,0.1689221848981519,0.0354698648030721,0.04342310998129086
31,0.054067756472540404,0.17078110950054612,0.035129115927426194,0.043843982482124545
32,0.05367974001201712,0.17261507677554405,0.034795837088845656,0.044270385369351566
33,0.053291580845900306,0.17442677103534657,0.034469760600342514,0.044701696403444444
34,0.052903833662583465,0.17621844769511752,0.034150641740401506,0.045137375857733066
35,0.052517011817988485,0.1779921432563334,0.03383824769378424,0.045576926062542975
36,0.05213156841909751,0.1797495904404285,0.033532363112359444,0.046019907822914805
37,0.05174791585357626,0.18149231885645575,0.03323278450528798,0.04646592101790415
38,0.051366422668276644,0.18322165076678715,0.032939321255031045,0.04691460549247794
39,0.050987417756027234,0.18493872238232562,0.03265179444574102,0.04736563694911863
40,0.05061119887465599,0.18664453193094077,0.03237003444237624,0.047818717740279265
