"t","x1","x2","y1","y2"
308,0.01821721444283452,0.4280615064267239,0.010254204067894936,0.12859267731590107
309,0.01814129214084454,0.42809843130363684,0.01021105305358262,0.12860821422546115
310,0.01806572494288372,0.4281346259448124,0.010168107399972273,0.12862344487433403
311,0.017990510875902834,0.42817010455547067,0.010125365935647484,0.12863837512145046
312,0.017915647966852643,0.4282048813408316,0.01008282748919184,0.1286530108257411
313,0.017841134242683916,0.42823897050611526,0.010040490889188932,0.12866735784613667
314,0.017766967730347423,0.42827238625654157,0.009998354964222345,0.12868142204156788
315,0.01769314645936566,0.428305142754579,0.009956418544335977,0.12869520934526074
316,0.01761966852388058,0.42833725273861367,0.009914680499220424,0.1287087253235277
317,0.017546532066793418,0.42836872782757796,0.009873139728861183,0.12872197497917645
318,0.017473735231756223,0.42839957962245445,0.009831795133716245,0.12873496330178957
319,0.017401276162421028,0.42842981972422567,0.009790645614243611,0.12874769528094962
320,0.01732915300243988,0.42845945973387406,0.009749690070901273,0.12876017590623917
321,0.017257363895464825,0.4284885112523822,0.009708927404147227,0.1287724101672408
322,0.017185906985147895,0.4285169858807325,0.009668356514439466,0.12878440305353706
323,0.017114780415141133,0.42854489521990763,0.009627976302235988,0.12879615955471052
324,0.017043982335152846,0.42857225130547766,0.00958778567079476,0.12880768464983292
325,0.016973510963578447,0.4285990653616804,0.009547783564536637,0.12881898281554646
326,0.016903364553372654,0.42862534733261737,0.009507968950022105,0.12883005821749044
327,0.016833541357592817,0.4286511071546827,0.009468340793883794,0.12884091502011974
328,0.016764039629296287,0.42867635476427063,0.009428898062754335,0.1288515573878893
329,0.01669485762154041,0.4287011000977753,0.009389639723266358,0.12886198948525404
330,0.016625993587382537,0.42872535309159077,0.0093505647420525,0.12887221547666886
331,0.016557445779880022,0.4287491236821113,0.009311672085745386,0.1288822395265887
332,0.01648921245212301,0.42877242180597963,0.009272960720997394,0.12889206579917684
333,0.016421291913817932,0.42879525773143173,0.009234429648562123,0.12890169795980547
334,0.016353682508785494,0.4288176416159337,0.009196077889829573,0.12891113938770576
335,0.01628638254834193,0.4288395832832305,0.009157904446652475,0.12892039375512387
336,0.016219390343803472,0.4288610925570668,0.00911990832088356,0.12892946473430592
337,0.016152704208732528,0.42888217916651356,0.009082088515805971,0.12893835599226336
338,0.016086322536100525,0.42890284949363394,0.009044444085272095,0.1289470710109452
339,0.016020243709959633,0.42892311029642877,0.009006974077454358,0.1289556132930867
340,0.01595446608494517,0.42894296957278844,0.008969677521791949,0.128963986409979
341,0.015888988015692457,0.42896243532060346,0.008932553447724055,0.1289721939329133
342,0.01582380786650538,0.42898151541860274,0.008895600890488778,0.12898023937103134
343,0.015758924106322392,0.4290002164559345,0.008858818948080806,0.12898812556088615
344,0.015694335164084423,0.42901854551470125,0.008822206694505537,0.12899585559613408
345,0.01563003944669967,0.4290365099485501,0.008785763190553828,0.12900343271205722
346,0.01556603536107634,0.4290541171111283,0.008749487497016532,0.12901086014393776
347,0.015502321334421396,0.4290713742536493,0.008713378686917994,0.12901814097941605
348,0.015438895890908487,0.42908828813800337,0.008677435891721626,0.12902527760085108
349,0.01537575749848354,0.42910486580982293,0.008641658209003991,0.12903227279957089
350,0.015312904614076108,0.42912111437033224,0.008606044729702394,0.1290391294470303
351,0.01525033569461574,0.42913704092075566,0.008570594544754138,0.12904585041468425
352,0.015188049228212465,0.42915265207615405,0.008535306764120953,0.12905243841337025
353,0.015126043776327378,0.42916795330790397,0.008500180542518934,0.12905889577607832
354,0.015064317848392428,0.42918295089861647,0.008465215002919151,0.12906522510381208
355,0.015002869950404384,0.42919765118446374,0.008430409266196735,0.1290714290152705
356,0.01494169860112267,0.42921206029396847,0.008395762460935584,0.12907751007146884
357,0.014880802388151737,0.4292261832355399,0.00836127375730262,0.12908347052226204
358,0.014820179864468258,0.4292400255809835,0.008326942304549275,0.12908931277401292
359,0.014759829574938769,0.4292535930340576,0.008292767247028375,0.1290950392697399
360,0.01469975006932194,0.4292668912499385,0.008258747732056223,0.12910065242635763
361,0.014639939966216748,0.4292799252001783,0.008224882948649995,0.12910615429345887
362,0.014580397865329735,0.4292927000439419,0.008191172074382531,0.12911154702144365
363,0.014521122350357235,0.42930522109938485,0.008157614277128298,0.12911683284614014
364,0.014462112005764076,0.4293174936765326,0.008124208725227303,0.12912201399961704
365,0.014403365473197061,0.4293295224804583,0.00809095462165969,0.12912709243420373
366,0.0143448813991378,0.4293413121650857,0.008057851172334476,0.12913207007857727
367,0.014286658404809076,0.4293528676515622,0.00802489756785919,0.1291369489849832
368,0.014228695111433678,0.4293641938610354,0.007992092998841354,0.129141731205667
369,0.014170990147052266,0.4293752956229949,0.007959436659856309,0.12914641878176403
370,0.014113542188406587,0.42938617723117384,0.007926927774811222,0.12915101353954087
371,0.014056349931553478,0.4293968427904437,0.007894565579442837,0.12915551719313978
372,0.01399941207256752,0.42940729640555586,0.007862349309499203,0.1291599314565392
373,0.013942727307523295,0.4294175421812619,0.007830278200728371,0.1291642580437175
374,0.013886294332495382,0.4294275842223131,0.007798351488878392,0.12916849866865313
375,0.013830111843558363,0.429437426633461,0.0077665684096973175,0.12917265504532446
376,0.013774178536786818,0.42944707351945705,0.007734928198933198,0.12917672888770992
377,0.013718493108255327,0.42945652898505265,0.0077034300923340855,0.12918072190978794
378,0.013663054247934413,0.42946579723341405,0.007672073322297202,0.12918463590032442
379,0.013607860695180536,0.42947488196682176,0.007640857151375321,0.1291884724565361
380,0.013552911223885099,0.42948378649314467,0.007609780862753433,0.12919223297987825
381,0.013498204607960198,0.429492514119999,0.00757884373962872,0.12919591887166593
382,0.013443739621317927,0.429501068155001,0.007548045065198365,0.12919953153321428
383,0.013389515037870382,0.4295094519057668,0.007517384122659548,0.1292030723658384
384,0.013335529631529657,0.4295176686799127,0.007486860195209452,0.1292065427708534
385,0.013281782176207848,0.42952572178505494,0.007456472566045259,0.1292099441495744
386,0.013228271445817048,0.4295336145288097,0.007426220518364152,0.12921327790331652
387,0.013174996205344682,0.42954135045624114,0.007396103328790471,0.12921654553018078
388,0.01312195526001251,0.42954893280040846,0.007366120297531563,0.12921974839925535
389,0.013069147444538793,0.42955636439335265,0.0073362707434578515,0.1292228877152402
390,0.013016571593642095,0.4295636480671096,0.0073065539854399566,0.12922596468283334
391,0.012964226542040979,0.4295707866537154,0.007276969342348499,0.1292289805067327
