"p11","p12","I1","I2"
0.992,0.9359999999999999,0.0134669909042353,0.0486606328101152
0.992,0.9319999999999999,0.013849589909315419,0.049542148545177044
0.992,0.9279999999999999,0.014218699197020653,0.05041991281337659
0.992,0.924,0.01457529926788737,0.05129329007642102
0.992,0.92,0.014920235464840148,0.052161756459215246
0.992,0.916,0.015254243203472169,0.053024879887763166
0.992,0.912,0.01557796765545981,0.053882304243087126
0.992,0.908,0.01589197925781676,0.05473373661552946
0.992,0.904,0.01619678604645704,0.05557893697518075
0.992,0.9,0.016492843549101112,0.05641770974168589
0.992,0.896,0.016780562784685055,0.057249896859356435
0.992,0.892,0.017060316780808008,0.05807537207432118
0.992,0.888,0.017332445921745276,0.05889403617834829
0.992,0.884,0.01759726236651199,0.05970581303521559
0.992,0.88,0.01785505372204659,0.060510646244523195
0.992,0.876,0.018106086115664874,0.06130849632777482
0.992,0.872,0.018350606779911762,0.06209933834473846
0.992,0.868,0.018588846239207635,0.06288315986612251
0.992,0.864,0.018821020169412447,0.06365995924277948
0.992,0.86,0.019047330987243975,0.0644297441228163
0.992,0.856,0.019267969215403448,0.06519253017687618
0.992,0.852,0.019483114660546866,0.06594833999895339
0.992,0.848,0.01969293743434166,0.06669720215580001
0.992,0.844,0.019897598842359563,0.06743915036259283
0.992,0.84,0.020097252161163245,0.06817422276626543
0.992,0.836,0.020292043320407415,0.06890246132095615
0.992,0.832,0.02048211150391849,0.06962391124252862
0.992,0.828,0.020667589681390194,0.07033862053116405
0.992,0.8240000000000001,0.020848605080440005,0.07104663955274043
0.992,0.8200000000000001,0.021025279607211216,0.07174802067110465
0.992,0.8160000000000001,0.02119773022242874,0.07244281792453193
0.992,0.812,0.021366069278755298,0.0731310867406415
0.992,0.808,0.021530404824414217,0.07381288368485334
0.992,0.804,0.021690840877317603,0.07448826623818428
0.992,0.8,0.0218474776733189,0.07515729260073806
0.988,1.,0.0031535816792541953,0.03387034366447489
0.988,0.996,0.0045128710424677315,0.03433744540555611
0.988,0.992,0.005616633155404788,0.034938150141237495
0.988,0.988,0.006551893508398415,0.03562969774719083
0.988,0.984,0.007369102988064368,0.03638483427365526
0.988,0.98,0.008099597975647663,0.037185269436618054
0.988,0.976,0.008763897278909732,0.03801824291238205
0.988,0.972,0.009376015342113016,0.03887457723130044
0.988,0.968,0.009945863172763813,0.03974750761635178
0.988,0.964,0.0104806592690268,0.04063194589453076
0.988,0.96,0.010985796325102224,0.04152399995614002
0.988,0.956,0.011465393721175537,0.04242065018697908
0.988,0.952,0.011922660994700154,0.043319525790588724
0.988,0.948,0.012360143561472785,0.044218746611196076
0.988,0.944,0.012779892834744415,0.0451168090329712
0.988,0.94,0.013183586505242801,0.046012502216990415
0.988,0.9359999999999999,0.013572615190815148,0.04690484564078028
0.988,0.9319999999999999,0.013948145916911323,0.047793041864739774
0.988,0.9279999999999999,0.014311169334909958,0.04867644035794753
0.988,0.924,0.014662535332633984,0.049554509473358044
0.988,0.92,0.015002980231794024,0.050426814507506544
0.988,0.916,0.015333147802243194,0.051293000357872265
0.988,0.912,0.015653605673454665,0.05215277769287073
0.988,0.908,0.01596485827913726,0.05300591183288467
0.988,0.904,0.016267357162025226,0.05385221374338129
0.988,0.9,0.016561509248218885,0.054691532687881746
0.988,0.896,0.016847683545063535,0.055523750195972
0.988,0.892,0.01712621660428826,0.056348775081075386
0.988,0.888,0.01739741701009402,0.05716653930214262
0.988,0.884,0.017661569091323607,0.057976994508285265
0.988,0.88,0.017918936011694395,0.05878010913951745
0.988,0.876,0.018169762358104215,0.05957586598296974
0.988,0.872,0.01841427632124626,0.060364260104216146
0.988,0.868,0.018652691543041403,0.06114529708911483
0.988,0.864,0.018885208690203575,0.061918991543975774
0.988,0.86,0.019112016801439605,0.06268536581160392
0.988,0.856,0.01933329444656578,0.06344444886855614
0.988,0.852,0.019549210728558638,0.06419627537513509
0.988,0.848,0.019759926153811253,0.06494088485462814
0.988,0.844,0.01996559339128733,0.06567832098231494
0.988,0.84,0.020166357937604924,0.0664086309680438
0.988,0.836,0.020362358702125646,0.0671318650188195
0.988,0.832,0.02055372852374386,0.06784807587004263
0.988,0.828,0.02074059462912628,0.06855731837582123
0.988,0.8240000000000001,0.02092307904057007,0.06925964915026538
0.988,0.8200000000000001,0.021101298940344973,0.06995512625289523
0.988,0.8160000000000001,0.02127536699731684,0.07064380891232634
0.988,0.812,0.021445391660762442,0.07132575728324564
0.988,0.808,0.021611477425547945,0.07200103223240222
0.988,0.804,0.02177372507223538,0.07266969514995812
0.988,0.8,0.021932231885160892,0.07333180778302904
0.984,1.,0.003896066404959471,0.03165242026642252
0.984,0.996,0.005094996280902104,0.03221323954660236
0.984,0.992,0.006085718002414452,0.032886935362081565
0.984,0.988,0.006937559329780934,0.033636945102715074
0.984,0.984,0.007691131503363841,0.034439849135459194
0.984,0.98,0.008371841991794214,0.035279897274807015
0.984,0.976,0.00899641934328865,0.03614609572213979
0.984,0.972,0.009576341724541653,0.03703054133081287
0.984,0.968,0.010119759862897237,0.037927415418492705
0.984,0.964,0.010632633365546082,0.03883234884355605
0.984,0.96,0.011119431692574074,0.0397420067259511
0.984,0.956,0.011583582485919085,0.040653808519318685
0.984,0.952,0.012027767309898315,0.041565734392779156
0.984,0.948,0.012454122031636775,0.042476188282423395
0.984,0.944,0.012864375814915478,0.04338389910650743
0.984,0.94,0.013259949557736381,0.04428784825974121
0.984,0.9359999999999999,0.01364202691251533,0.045187215563336124
0.984,0.9319999999999999,0.014011606387120536,0.04608133840688344
0.984,0.9279999999999999,0.014369540148021592,0.04696968047022853
0.984,0.924,0.014716563319538902,0.04785180750302112
0.984,0.92,0.01505331638703358,0.04872736837216569
0.984,0.916,0.01538036252654476,0.049596080088569555
0.984,0.912,0.01569820115400719,0.050457715873005494
0.984,0.908,0.016007278624429737,0.051312095566678845
0.984,0.904,0.016307996759055456,0.05215907786777228
0.984,0.9,0.016600719700515167,0.0529985540024365
0.984,0.896,0.016885779468780487,0.05383044253178339
0.984,0.892,0.017163480498746244,0.0546546850653626
0.984,0.888,0.01743410337300664,0.05547124270307709
0.984,0.884,0.017697907913703053,0.05628009306636139
0.984,0.88,0.017955135760239882,0.05708122780898254
0.984,0.876,0.018206012531760508,0.0578746505205233
0.984,0.872,0.018450749652076125,0.05866037495312143
0.984,0.868,0.018689545898519823,0.059438423515702554
0.984,0.864,0.018922588723682732,0.060208825990637774
0.984,0.86,0.019150055389271056,0.060971618436215805
0.984,0.856,0.019372113943715,0.061726842245010474
0.984,0.852,0.019588924069179173,0.06247454333359424
0.984,0.848,0.019800637818881056,0.06321477144334164
0.984,0.844,0.020007400261846997,0.06394757953553819
0.984,0.84,0.02020935004921119,0.06467302326683218
0.984,0.836,0.020406619913724566,0.06539116053335672
0.984,0.832,0.020599337112168936,0.06610205107373227
0.984,0.828,0.020787623818768856,0.0668057561227105
0.984,0.8240000000000001,0.020971597476380624,0.06750233810848956
0.984,0.8200000000000001,0.021151371111163483,0.06819186038779519
0.984,0.8160000000000001,0.021327053615552618,0.06887438701370614
0.984,0.812,0.02149875000361713,0.06954998253193205
0.984,0.808,0.021666561642278113,0.07021871180187202
0.984,0.804,0.021830586461355155,0.07088063983930927
0.984,0.8,0.021990919144980074,0.07153583167802008
0.98,1.,0.004507692300362219,0.02951236426275996
0.98,0.996,0.005570079456557612,0.03015977095331
0.98,0.992,0.006463916762614494,0.03090106719385664
0.98,0.988,0.007244009246594178,0.031705242378503015
0.98,0.984,0.007942751016893101,0.03255237287754069
0.98,0.98,0.008580541343242206,0.0334290486495406
0.98,0.976,0.009170881897233028,0.03432591351290198
0.98,0.972,0.009723079421101693,0.03523625006694411
0.98,0.968,0.010243771324450483,0.03615512189878031
0.98,0.964,0.01073783152000368,0.03707883121967994
0.98,0.96,0.011208931284840122,0.03800456375271574
0.98,0.956,0.011659899039127309,0.03893014925195345
0.98,0.952,0.012092958254805879,0.03985389584730283
0.98,0.948,0.012509888986646085,0.04077447289411706
0.98,0.944,0.012912140121238914,0.041690826496802474
0.98,0.94,0.013300909002148236,0.042602117531721835
0.98,0.9359999999999999,0.01367719896242782,0.043507675468790724
0.98,0.9319999999999999,0.014041861589258553,0.04440696348256475
0.98,0.9279999999999999,0.014395628242614929,0.045299551758924236
0.98,0.924,0.014739133884465561,0.04618509683710048
0.98,0.92,0.015072935322189925,0.047063325454556146
0.98,0.916,0.015397525338130174,0.04793402179171532
0.98,0.912,0.01571334375078432,0.048797017312063325
0.98,0.908,0.016020786160607314,0.04965218260366031
0.98,0.904,0.016320210929655566,0.050499420778562426
0.98,0.9,0.016611944800464365,0.05133866209553364
0.98,0.896,0.01689628745665754,0.052169859551086085
0.98,0.892,0.01717351525333712,0.052992985242858004
0.98,0.888,0.01744388429080373,0.05380802735334884
0.98,0.884,0.017707632964877387,0.05461498763526212
0.98,0.88,0.017964984097000595,0.055413879304935736
0.98,0.876,0.018216146724656136,0.05620472526974327
0.98,0.872,0.01846131761540487,0.05698755663028881
0.98,0.868,0.018700682554667288,0.05776241140988956
0.98,0.864,0.01893441744719233,0.05852933347296593
0.98,0.86,0.019162689264246316,0.05928837160116362
0.98,0.856,0.019385656862363602,0.06003957870175145
0.98,0.852,0.01960347169462332,0.060783011127401525
0.98,0.848,0.019816278431553848,0.06151872809012731
0.98,0.844,0.020024215505684236,0.06224679115510727
0.98,0.84,0.020227415591295043,0.0629672638025258
0.98,0.836,0.02042600602892945,0.06368021104751097
0.98,0.832,0.0206201092026173,0.06438569910985811
0.98,0.828,0.020809842876451098,0.06508379512653374
0.98,0.8240000000000001,0.020995320496083974,0.06577456690105082
0.98,0.8200000000000001,0.021176651459837374,0.06645808268469854
0.98,0.8160000000000001,0.021353941363382447,0.06713441098536496
0.98,0.812,0.021527292221357675,0.06780362040031543
0.98,0.808,0.02169680266878494,0.06846577946981056
0.98,0.804,0.021862568144732034,0.06912095654889758
0.98,0.8,0.022024681060318217,0.06976921969507181
0.976,1.,0.005000021990212101,0.02745004274400032
0.976,0.996,0.005946739680300504,0.028177155529156336
0.976,0.992,0.006758093465833498,0.02898073501676737
0.976,0.988,0.007476950102655612,0.029834784585898184
0.976,0.984,0.008128850513533023,0.030722579836248636
0.976,0.98,0.008729977341653605,0.03163286820636931
0.976,0.976,0.009291097613637585,0.03255780964055749
0.976,0.972,0.009819669211895034,0.0334917870343589
0.976,0.968,0.010321036503299469,0.034430683611326854
0.976,0.964,0.010799143227232239,0.03537142556602816
0.976,0.96,0.011256975350753377,0.03631168251210338
0.976,0.956,0.011696845919216119,0.03724966548752255
0.976,0.952,0.012120583849643235,0.03818398727659692
0.976,0.948,0.012529662370400188,0.039113563678907934
0.976,0.944,0.012925288434204546,0.04003754235647489
0.976,0.94,0.013308466248052089,0.04095525066493617
0.976,0.9359999999999999,0.013680043246509526,0.041866156809196364
0.976,0.9319999999999999,0.01404074391401987,0.04276984051574827
0.976,0.9279999999999999,0.014391195043527337,0.04366597060989934
0.976,0.924,0.014731944859627075,0.04455428767502462
0.976,0.92,0.015063477679628982,0.045434590501295
0.976,0.916,0.015386225284753351,0.04630672539401286
0.976,0.912,0.015700575834991782,0.04717057766369985
0.976,0.908,0.01600688092854257,0.0480260647977158
0.976,0.904,0.01630546124456018,0.04887313094008937
0.976,0.9,0.016596611093339406,0.04971174239802838
0.976,0.896,0.016880602116001172,0.05054188396071075
0.976,0.892,0.01715768631631638,0.05136355586561375
0.976,0.888,0.017428098563771685,0.05217677128470249
0.976,0.884,0.017692058674772502,0.05298155423074508
0.976,0.88,0.0179497731548146,0.053777937805268905
0.976,0.876,0.018201436666311265,0.05456596272595361
0.976,0.872,0.018447233272969547,0.05534567608383831
0.976,0.868,0.01868733750103747,0.05611713029051342
0.976,0.864,0.018921915249577554,0.0568803821831298
0.976,0.86,0.019151124575570888,0.057635492261104884
0.976,0.856,0.019375116374688573,0.0583825240332191
0.976,0.852,0.01959403497463856,0.0591215434575961
0.976,0.848,0.019808018654898146,0.05985261846016313
0.976,0.844,0.020017200104158313,0.06057581851964886
0.976,0.84,0.020221706824819635,0.06129121430919086
0.976,0.836,0.020421661492276196,0.06199887738625765
0.976,0.832,0.020617182275430357,0.06269887992394702
0.976,0.828,0.020808383123816103,0.06339129447779687
0.976,0.8240000000000001,0.020995374025852623,0.0640761937831831
0.976,0.8200000000000001,0.021178261242031052,0.06475365057910468
0.976,0.8160000000000001,0.021357147516260083,0.06542373745481142
0.976,0.812,0.021532132268101894,0.06608652671622696
0.976,0.808,0.021703311768232616,0.06674209026957668
0.976,0.804,0.021870779299121013,0.06739049951999165
0.976,0.8,0.022034625302637535,0.06803182528317074
0.972,1.,0.0053834722466918035,0.02546565518966048
0.972,0.996,0.006232934203734732,0.026265702360394202
0.972,0.992,0.0069746834884806515,0.02712624775753029
0.972,0.988,0.007641786650997415,0.028025843602747055
0.972,0.984,0.008254091895456717,0.02895069491978746
0.972,0.98,0.008824251836325054,0.029891534239457403
0.972,0.976,0.009360731667589097,0.03084191985486269
0.972,0.972,0.009869426847444861,0.03179725054460422
0.972,0.968,0.010354585731788938,0.032754166485456586
0.972,0.964,0.010819361761538068,0.03371017002579934
0.972,0.96,0.011266157538265553,0.034663377379598986
0.972,0.956,0.01169684670961557,0.03561235127995522
0.972,0.952,0.012112921361019725,0.036555985340166
0.972,0.948,0.012515592490748568,0.037493422377317544
0.972,0.944,0.012905860084506855,0.03842399559763647
0.972,0.94,0.013284562991183623,0.03934718550929342
0.972,0.9359999999999999,0.013652415075111075,0.04026258786654098
0.972,0.9319999999999999,0.014010031856000443,0.041169889487273834
0.972,0.9279999999999999,0.014357950435525176,0.04206884977926134
0.972,0.924,0.014696644607827155,0.04295928646511356
0.972,0.92,0.01502653646314369,0.043841064435980195
0.972,0.916,0.01534800540277305,0.04471408696472365
0.972,0.912,0.015661395219030462,0.04557828871811482
0.972,0.908,0.01596701971193488,0.04643363015473649
0.972,0.904,0.016265167187402375,0.04728009300030371
0.972,0.9,0.0165561040918986,0.04811767656804335
0.972,0.896,0.016840077974138477,0.04894639474728159
0.972,0.892,0.017117319917756408,0.0497662735244142
0.972,0.888,0.017388046554663663,0.050577348931051626
0.972,0.884,0.017652461743475765,0.05137966533719345
0.972,0.88,0.017910757978452038,0.05217327402482118
0.972,0.876,0.01816311758009485,0.05295823199071752
0.972,0.872,0.0184097137076872,0.053734600937707655
0.972,0.868,0.018650711225698984,0.054502446421560866
0.972,0.864,0.018886267449553736,0.055261837127128496
0.972,0.86,0.019116532791224786,0.05601284425225402
0.972,0.856,0.019341651321203746,0.05675554098195696
0.972,0.852,0.019561761260278095,0.05749000203852295
0.972,0.848,0.019776995412101244,0.05821630329567993
0.972,0.844,0.019987481545568623,0.05893452144705748
0.972,0.84,0.020193342734444772,0.059644733720798516
0.972,0.836,0.02039469766040816,0.060347017633516124
0.972,0.832,0.020591660884657678,0.061041450777910435
0.972,0.828,0.020784343092378706,0.06172811063924637
0.972,0.8240000000000001,0.020972851313684208,0.062407074436652506
0.972,0.8200000000000001,0.021157289124078774,0.06307841898581139
0.972,0.8160000000000001,0.021337756827028317,0.06374222058013009
0.972,0.812,0.02151435162083189,0.06439855488790917
0.972,0.808,0.02168716775166813,0.06504749686338165
0.972,0.804,0.02185629665442401,0.06568912066980835
0.972,0.8,0.022021827082683992,0.06632349961305666
0.968,1.,0.005667584561913147,0.02355967490571566
0.968,0.996,0.006436101858160923,0.024425878977039264
0.968,0.992,0.007119779153030273,0.025338010710595757
0.968,0.988,0.007743676997616287,0.026278751564071137
0.968,0.984,0.00832294814040682,0.02723698113639568
0.968,0.98,0.008867314748117663,0.028205249011382116
0.968,0.976,0.009383322379391318,0.02917839459568815
0.968,0.972,0.00987555902620288,0.0301527473719676
0.968,0.968,0.010347353434039032,0.031125640664046012
0.968,0.964,0.010801194518045508,0.032095104022007936
0.968,0.96,0.01123899348421251,0.033059661970029124
0.968,0.956,0.011662253302015231,0.03401819849929998
0.968,0.952,0.012072181541088604,0.03496986352320441
0.968,0.948,0.012469767454562167,0.03591400687227084
0.968,0.944,0.012855835847216475,0.036850130811639764
0.968,0.94,0.013231085489878131,0.03777785528976482
0.968,0.9359999999999999,0.013596117016115454,0.038696892109175644
0.968,0.9319999999999999,0.013951453516980501,0.03960702545982
0.968,0.9279999999999999,0.014297555974601348,0.04050809706187346
0.968,0.924,0.014634834987914947,0.04139999469613983
0.968,0.92,0.014963659794768646,0.04228264325685486
0.968,0.916,0.01528436529562665,0.043155997705322593
0.968,0.912,0.015597257581542954,0.04402003747186832
0.968,0.908,0.015902618329595206,0.04487476197261202
0.968,0.904,0.016200708331522113,0.045720186992471
0.968,0.9,0.016491770352287667,0.046556341747147206
0.968,0.896,0.016776031465784318,0.047383266481667824
0.968,0.892,0.017053704978955888,0.04820101049614887
0.968,0.888,0.0173249920292578,0.04900963051414639
0.968,0.884,0.01759008292082686,0.04980918932754289
0.968,0.88,0.01784915825010808,0.05059975466604114
0.968,0.876,0.018102389860641232,0.05138139825014932
0.968,0.872,0.018349941658297744,0.05215419499488497
0.968,0.868,0.018591970311802687,0.05291822233791362
0.968,0.864,0.018828625858383057,0.05367355967091803
0.968,0.86,0.01906005223049137,0.05442028785698664
0.968,0.856,0.01928638771650786,0.055158488819996854
0.968,0.852,0.019507765365911076,0.05588824519447935
0.968,0.848,0.019724313347500785,0.05660964002649615
0.968,0.844,0.01993615526772497,0.057322756517682996
0.968,0.84,0.020143410454943316,0.05802767780595233
0.968,0.836,0.020346194214460562,0.05872448677740418
0.968,0.832,0.020544618058370323,0.05941326590490459
0.968,0.828,0.020738789913586488,0.06009409710949086
0.968,0.8240000000000001,0.020928814310908955,0.06076706164137825
0.968,0.8200000000000001,0.02111479255752491,0.06143223997782494
0.968,0.8160000000000001,0.021296822894985877,0.0620897117355343
0.968,0.812,0.02147500064439571,0.06273955559561069
0.968,0.808,0.021649418340293096,0.06338184923937192
0.968,0.804,0.021820165854503776,0.06401666929357225
0.968,0.8,0.02198733051105654,0.06464409128377868
0.964,1.,0.00586123861595127,0.02173279825132556
0.964,0.996,0.006563279658369066,0.02265827956539997
0.964,0.992,0.007199200540311291,0.02361650370684481
0.964,0.988,0.0077875789567042894,0.024593884978372386
0.964,0.984,0.008339735423293589,0.02558172757760424
0.964,0.98,0.008862987357271694,0.026574229396741894
0.964,0.976,0.00936229873696199,0.027567391541867124
0.964,0.972,0.009841176997627528,0.028558386708749377
0.964,0.968,0.010302188972902223,0.02954517552219116
0.964,0.964,0.010747271865054857,0.03052626409621801
0.964,0.96,0.011177928187050825,0.03150054561936761
0.964,0.956,0.011595352147594442,0.03246719382516053
0.964,0.952,0.012000514012446827,0.03342558954229468
0.964,0.948,0.012394217872086463,0.034375268930770274
0.964,0.944,0.012777142103468772,0.03531588628735481
0.964,0.94,0.01314986828820729,0.036247186854487995
0.964,0.9359999999999999,0.013512902259371507,0.03716898663248274
0.964,0.9319999999999999,0.013866689673773977,0.03808115718116028
0.964,0.9279999999999999,0.014211627708194126,0.03898361403284693
0.964,0.924,0.014548073966422626,0.03987630775712417
0.964,0.92,0.014876353349325345,0.04075921699844684
0.964,0.916,0.015196763416940675,0.04163234299930046
0.964,0.912,0.015509578620193948,0.04249570525439221
0.964,0.908,0.015815053675411892,0.043349338034802516
0.964,0.904,0.0161134262817762,0.044193287587626674
0.964,0.9,0.016404919330058346,0.04502760986472506
0.964,0.896,0.016689742713775615,0.04585236866930007
0.964,0.892,0.0169680948268822,0.046667634134937366
0.964,0.888,0.017240163812251633,0.04747348147105547
0.964,0.884,0.017506128610479427,0.04826998992325652
0.964,0.88,0.01776615984749048,0.049057241908086364
0.964,0.876,0.01802042059110025,0.04983532229017703
0.964,0.872,0.01826906700031175,0.050604317776239915
0.964,0.868,0.01851224888624965,0.051364316405454746
0.964,0.864,0.01875011019984673,0.05211540711975288
0.964,0.86,0.01898278945844861,0.05285767940061026
0.964,0.856,0.019210420121189006,0.05359122296144251
0.964,0.852,0.019433130921158396,0.05431612748666185
0.964,0.848,0.019651046160935715,0.05503248241003441
0.964,0.844,0.0198642859768907,0.05574037672625003
0.964,0.84,0.020072966576732375,0.05643989883064934
0.964,0.836,0.020277200454021364,0.05713113638288492
0.964,0.832,0.020477096582756014,0.05781417619099151
0.964,0.828,0.02067276059463642,0.05848910411288778
0.964,0.8240000000000001,0.02086429494120653,0.05915600497281321
0.964,0.8200000000000001,0.021051799042731786,0.05981496249057378
0.964,0.8160000000000001,0.02123536942539363,0.06046605922179838
0.964,0.812,0.021415099848150872,0.06110937650767617
0.964,0.808,0.021591081420420277,0.06174499443285569
0.964,0.804,0.02176340271157355,0.062372991790393864
0.964,0.8,0.021932149853105126,0.06299344605278027
0.96,1.,0.0059728227041879,0.019985898046860726
0.96,0.996,0.006621198140967014,0.020963594833767273
0.96,0.992,0.007218554107414119,0.021962260032255505
0.96,0.988,0.007778288697717466,0.02297164926835061
0.96,0.984,0.008308640015936813,0.0239852376943422
0.96,0.98,0.008814981866727916,0.024998697757560445
0.96,0.976,0.009300995153726205,0.026009068358190585
0.96,0.972,0.009769308046792921,0.027014274296465905
0.96,0.968,0.010221865830319993,0.028012834844896247
0.96,0.964,0.010660154655972186,0.029003679892233
0.96,0.96,0.011085342280869517,0.029986029999264977
0.96,0.956,0.011498369592666629,0.03095931586199122
0.96,0.952,0.011900011878899216,0.03192312286324218
0.96,0.948,0.012290920898247834,0.03287715204897416
0.96,0.944,0.012671654427644442,0.03382119212500983
0.96,0.94,0.013042697436097886,0.03475509901138782
0.96,0.9359999999999999,0.013404477536513257,0.03567878068173332
