"t","x1","x2"
0,0.0572,0.048
1,0.06461127204769779,0.059840884729918484
2,0.07103919419590954,0.07008598994168516
3,0.07661142785612217,0.07897345763124469
4,0.08143823710238933,0.08670370149573418
5,0.08561513434958425,0.09344604138622026
6,0.08922492541388835,0.0993436942359228
7,0.09233961710444503,0.10451825842226856
8,0.09502181732121856,0.10907297219909802
9,0.0973261598002525,0.11309586024625344
10,0.09930030511979128,0.11666193748695326
11,0.10098590799350636,0.11983527662333004
12,0.10241940689569136,0.12267065035830128
13,0.10363270700609367,0.12521492515581745
14,0.10465378223313954,0.12750826140076238
15,0.10550711388695479,0.1295849948137684
16,0.10621428936684384,0.13147473132645593
17,0.10679414058454895,0.13320268218375492
18,0.10726328626981728,0.13479060906366097
19,0.10763636001570286,0.13625723892685407
20,0.10792615085297576,0.1376185484384699
21,0.10814393810153324,0.13888831993253872
22,0.10829967732530021,0.14007844990348803
23,0.10840208075046243,0.14119910676655154
24,0.10845881628958054,0.1422590465993082
25,0.10847666456513777,0.14326585203016198
26,0.10846153759651055,0.1442259823214291
27,0.10841866464212838,0.1451450442417595
28,0.10835265139677791,0.14602787657784938
29,0.10826749504915664,0.14687859519428545
30,0.10816677121268041,0.1477008244092898
31,0.10805354556973781,0.14849761157256028
32,0.10793056011817224,0.14927164905796741
33,0.10780018001723134,0.15002522423574993
34,0.10766448248735569,0.15076032599037947
35,0.10752528903189824,0.15147868220850563
36,0.10738416151589454,0.15218176604448438
37,0.10724248656277788,0.15287088209974253
38,0.10710143612788402,0.15354713480103688
39,0.10696204395631623,0.15421150363455516
40,0.10682518708067211,0.15486482894782122
41,0.10669161843940278,0.15550784532264542
42,0.1065619867817264,0.15614119976434293
43,0.10643682488478257,0.15676544505721032
44,0.10631659896716233,0.1573810805064428
45,0.10620167844957708,0.15798853152568765
46,0.10609238311183544,0.15858818560668292
47,0.10598895564304284,0.15918037336577429
48,0.10589160160473174,0.1597653988003791
49,0.1058004655087066,0.16034352199805393
50,0.10571566383809738,0.16091498396408485
51,0.10563726607905873,0.16147999349973474
52,0.1055653203406289,0.1620387452267786
53,0.10549983841904655,0.16259140931799532
54,0.10544081625191612,0.1631381455504669
55,0.10538822050264648,0.16367909435499822
56,0.10534200819105494,0.16421439017770315
57,0.10530211567979632,0.16474415319972957
58,0.10526846559709889,0.1652684946465816
59,0.10524097301268148,0.16578752050983026
60,0.105219537691297,0.16630132603858552
61,0.10520405637841666,0.16681000432975912
62,0.10519441518268959,0.16731364042850438
63,0.10519049626513369,0.16781231611792413
64,0.1051921771047556,0.1683061091508482
65,0.10519933009886542,0.16879509214281127
66,0.10521182645127942,0.16927933641401285
67,0.10522953361089529,0.16975890855077924
68,0.1052523185184841,0.1702338738072476
69,0.10528004647557845,0.17070429462631254
70,0.10531258269658042,0.1711702306553418
71,0.10534979256851787,0.17163174129353578
72,0.10539154156981365,0.17208888308155007
73,0.10543769508949821,0.17254170981752523
74,0.10548811889754803,0.17299027522543994
75,0.10554268208000557,0.17343463167048184
76,0.10560125427824428,0.17387482915503413
77,0.10566370539368673,0.1743109175267205
78,0.10572990911288126,0.1747429453847427
79,0.10579974060735174,0.1751709595431595
80,0.10587307538164949,0.17559500666126623
81,0.10594979277591995,0.1760151319654514
82,0.10602977412983225,0.17643137928828853
83,0.10611290124133094,0.17684379237643716
84,0.10619906014385812,0.17725241379209353
85,0.10628813907127406,0.1776572849498188
86,0.10638002674217757,0.17805844716775626
87,0.10647461618081994,0.1784559406249178
88,0.1065718026870107,0.17884980458770852
89,0.10667148207304458,0.1792400782048323
90,0.10677355444091742,0.1796267994626784
91,0.10687792209857834,0.1800100056075552
92,0.10698448791150532,0.18038973377551967
93,0.1070931590326079,0.18076602002608072
94,0.10720384466024696,0.1811388997927663
95,0.10731645458438553,0.18150840838955629
96,0.10743090280479482,0.1818745801093641
97,0.10754710517637071,0.18223744872509554
98,0.10766497818044628,0.18259704787321204
99,0.10778444238420568,0.18295341020443137
100,0.10790542000115845,0.18330656793879102
101,0.10802783391288144,0.18365655315279225
102,0.10815161094066378,0.18400339699441715
103,0.10827667933874806,0.184347130249918
104,0.10840296807059271,0.18468778355184756
105,0.10853040986499984,0.18502538665819807
106,0.10865893868071555,0.18535996902636262
107,0.10878848922643317,0.1856915599468511
108,0.10891899978064702,0.18602018788480823
109,0.10905040966029693,0.1863458810584007
110,0.10918265623754411,0.18666866813160443
111,0.10931568298831432,0.18698857636495586
112,0.10944943775861896,0.18730563201529124
113,0.1095838683944694,0.18761986133944686
114,0.10971892274187706,0.18793129059425903
115,0.1098545486468533,0.18823994603656402
116,0.10999069395540953,0.18854585392319817
117,0.11012730760042742,0.1888490402456639
118,0.1102643451235104,0.18914952948936253
119,0.11040176440367708,0.1894473456633842
120,0.11053952331425101,0.18974251277985515
121,0.11067757972855581,0.19003505485090164
122,0.11081589151991501,0.19032499588864984
123,0.11095441656165221,0.19061235990522601
124,0.111093113191858,0.1908971707852082
125,0.11123194522362613,0.19117945103583298
126,0.11137087939301292,0.19145922254753753
127,0.11150988238841777,0.1917365072359298
128,0.11164892089824006,0.1920113270166177
129,0.11178796161087919,0.19228370380520915
130,0.11192697121473452,0.1925536595173121
131,0.11206591646356591,0.19282121605205754
132,0.11220476720515038,0.19308639452814982
133,0.11234349710809625,0.19334921510002745
134,0.11248208000383934,0.19360969788093554
135,0.11262048972381543,0.19386786298411912
136,0.11275870009946032,0.19412373052282325
137,0.11289668496220981,0.194377320610293
138,0.11303441814369379,0.19462865335975216
139,0.113171875165384,0.19487774857551365
140,0.11330903569949474,0.19512462513041776
141,0.11344587986753492,0.19536930173335534
142,0.11358238779101341,0.19561179709321724
143,0.11371853959143916,0.19585212991889436
144,0.11385431539032105,0.19609031891927756
145,0.11398969530916798,0.1963263828032577
146,0.11412465997439206,0.19656034012465912
147,0.11425919317595473,0.1967922085898579
148,0.11439327984412,0.19702200566790698
149,0.11452690490565626,0.19724974883114446
150,0.11466005328733193,0.1974754555519084
151,0.11479270991591545,0.1976991433025369
152,0.1149248597181752,0.19792082955536805
153,0.11505648791872664,0.19814053163681863
154,0.11518758197760753,0.1983582656468389
155,0.11531812916643161,0.1985740475776015
156,0.11544811698224357,0.19878789366600835
157,0.11557753499290482,0.19899982057497023
158,0.11570637313758039,0.19920984471912456
159,0.11583462106179017,0.19941798229603555
160,0.11596226872384188,0.1996242490921651
161,0.11608930660551012,0.19982866091334003
162,0.11621572552646915,0.20003123337692336
163,0.11634151704652346,0.20023198177158227
164,0.1164666728434377,0.20043092136588356
165,0.11659118518308224,0.20062806742773193
166,0.1167150469881238,0.20082343503549527
167,0.11683825132579599,0.20101703917328687
168,0.11696079186744728,0.20120889453984808
169,0.11708266228504217,0.20139901590469575
170,0.11720385623818894,0.2015874180489542
171,0.11732436860477867,0.20177411525626224
172,0.11744419456651217,0.201959121686198
