"p11","p12","I1","I2"
0.925,0.925,0.00998700128072101,0.02114016269461138
0.925,0.9,0.012084351150268267,0.026313664115488807
0.925,0.875,0.013917093453562082,0.031051875893497047
0.925,0.85,0.015522464913758175,0.03538586663113604
0.925,0.825,0.016931340758831726,0.0393433460777371
0.925,0.8,0.01816959508360768,0.042948508806488456
0.925,0.775,0.01925902825923173,0.04622217071600944
0.925,0.75,0.020218054852278258,0.04918197100196779
0.925,0.725,0.02106223314614476,0.05184256627102373
0.925,0.7,0.021804678118900737,0.05421579034631038
0.925,0.675,0.02245638266763496,0.056310769189222766
0.925,0.6499999999999999,0.023026462769057864,0.05813398572238449
0.925,0.625,0.023522336412006715,0.059689290604079834
0.925,0.6,0.023949841671763727,0.06097785440979375
0.925,0.575,0.024313295316389535,0.06199805503559695
0.925,0.55,0.024615489259532893,0.06274529172437741
0.925,0.5249999999999999,0.024857617484653937,0.0632117139776299
0.925,0.5,0.025039120167173644,0.06338584971119267
0.9,1.,0.,0.
0.9,0.975,0.0023372053053422586,0.003747882046834382
0.9,0.95,0.005289029810042009,0.009269907429220294
0.9,0.925,0.007836482261919063,0.0145199952897681
0.9,0.9,0.010044274727243691,0.01938039144626975
0.9,0.875,0.011964843372181863,0.02383579561628421
0.9,0.85,0.013639828589114918,0.027896847019565203
0.9,0.825,0.015102966060764618,0.03158119874191998
0.9,0.8,0.01638196921399018,0.034907480624988343
0.9,0.775,0.017499774676712338,0.03789309416588258
0.9,0.75,0.018475415007364056,0.04055336004587642
0.9,0.725,0.019324655375712235,0.04290119310597978
0.9,0.7,0.020060466907291994,0.044946989504521064
0.9,0.675,0.020693377898094674,0.04669859244802596
0.9,0.6499999999999999,0.021231727280743677,0.0481612748478573
0.9,0.625,0.02168183464370697,0.04933770802803453
0.9,0.6,0.02204809418946855,0.05022789944532817
0.9,0.575,0.022332994513827857,0.05082908877642004
0.9,0.55,0.022537061017273666,0.051135594783665105
0.9,0.5249999999999999,0.02265871246258874,0.05113860713960296
0.9,0.5,0.0226940171341617,0.050825919226459425
0.875,1.,0.,0.
