"t","x1","x2"
488,0.029233233598298228,0.04868682368951089
489,0.02920018434967594,0.048634474954984394
490,0.029167237655710963,0.048582282350810656
491,0.029134393039624024,0.0485302451840151
492,0.029101650024635845,0.048478362761623144
493,0.02906900813396715,0.0484266343906602
494,0.02903646689083867,0.0483750593781517
495,0.02900402581847113,0.04832363703112306
496,0.02897168444008525,0.04827236665659969
497,0.028939442278901762,0.04822124756160702
498,0.02890729885814139,0.048170279053170464
499,0.028875253701024856,0.04811946043831544
500,0.02884330633077289,0.04806879102406738
501,0.028811456341527607,0.04801827021862784
502,0.02877970350060096,0.04796789767724173
503,0.028748047389533724,0.0479176727901336
504,0.028716487574131037,0.047867594925079616
505,0.02868502362019805,0.04781766344985594
506,0.028653655093539898,0.047767877732238735
507,0.028622381559961732,0.04771823714000418
508,0.028591202585268694,0.04766874104092842
509,0.028560117735265924,0.047619388802787634
510,0.028529126575758564,0.04757017979335799
511,0.028498228672551765,0.04752111338041564
512,0.02846742359145066,0.047472188931736756
513,0.028436710898260404,0.04742340581509751
514,0.028406090158786132,0.04737476339827406
515,0.028375560970612855,0.047326261095604366
516,0.028345123111288062,0.047277898585095735
517,0.02831477621581409,0.047229675335907544
518,0.028284519886432886,0.047181590769200824
519,0.028254353725386424,0.04713364430613659
520,0.028224277334916666,0.04708583536787588
521,0.02819429031726557,0.04703816337557972
522,0.0281643922746751,0.04699062775040913
523,0.028134582809387215,0.04694322791352514
524,0.028104861523643887,0.046895963286088777
525,0.02807522801968707,0.046848833289261066
526,0.02804568189975873,0.04680183734420303
527,0.02801622276610083,0.046754974872075694
528,0.02798685022095533,0.04670824529404009
529,0.027957563876686343,0.0466616480449834
530,0.02792836349814112,0.046615182766567696
531,0.027899248767299763,0.046568848988082986
532,0.02787021931646632,0.04652264617145604
533,0.02784127477794485,0.04647657377861359
534,0.027812414784039403,0.046430631271482406
535,0.027783638967054037,0.046384818111989246
536,0.0277549469592928,0.04633913376206085
537,0.027726338393059755,0.04629357768362398
538,0.027697812900658945,0.046248149338605396
539,0.027669370114394434,0.04620284818893184
540,0.02764100966657027,0.04615767369653008
541,0.027612731189490508,0.04611262532332687
542,0.0275845343154592,0.04606770253124895
543,0.02755641867649396,0.046022904780264044
544,0.027528383878615864,0.045978231352544044
545,0.027500429527685145,0.04593368152916089
546,0.02747255524281976,0.04588925468185878
547,0.02744476064313765,0.04584495018238191
548,0.02741704534775677,0.04580076740247447
549,0.027389408988866753,0.0457567057488288
550,0.027361851388897202,0.045712765136757934
551,0.02733437230042669,0.04566894529482301
552,0.027306971425420237,0.04562524581626602
553,0.027279648465842857,0.045581666294328985
554,0.02725240312365957,0.0455382063222539
555,0.027225235105295016,0.0454948655015911
556,0.027198144140904733,0.04545164347810177
557,0.02717112994614627,0.04540853987053724
558,0.02714419223345721,0.04536555429164997
559,0.027117330715275126,0.045322686354192454
560,0.02709054510403761,0.04527993567091719
561,0.02706383507872869,0.045237301754752136
562,0.027037200243907752,0.04519478389654402
563,0.027010640267765014,0.045152381577012374
564,0.02698415482263481,0.04511009428924261
565,0.02695774358085147,0.04506792152632016
566,0.02693140621474932,0.045025862781330424
567,0.026905142219894713,0.04498391725276671
568,0.026878951242221984,0.044942084365381274
569,0.026852833280504144,0.044900364117160266
570,0.026826788086765162,0.04485875617342539
571,0.026800815095349158,0.044817259770745056
572,0.02677491428422564,0.04477587487938602
573,0.02674908548559943,0.04473460125251576
574,0.02672332803314351,0.04469343790994404
575,0.026697641858069013,0.04465238475048007
576,0.026672026933576218,0.044611441733009675
577,0.02664648294394684,0.044570608379281985
578,0.026621009531489506,0.044529884157107055
579,0.02659560636197976,0.04448926857117869
580,0.026570273101193146,0.04444876112619071
581,0.026545009414905202,0.044408361326836884
582,0.026519814968891477,0.04436806867781104
583,0.02649468942892751,0.044327882683806975
584,0.026469632460788844,0.04428780284951849
585,0.02644464377436358,0.044247828742191096
586,0.026419723274432094,0.04420796020542799
587,0.026394870714992413,0.04416819686902264
588,0.026370085823690617,0.044128538325401416
589,0.0263453683281728,0.044088984166990704
590,0.026320717956085045,0.044049533986216874
591,0.026296134435073445,0.0440101873755063
592,0.02627161749278409,0.04397094392728536
593,0.02624716685686306,0.04393180323398042
594,0.02622278226723242,0.04389276490512249
595,0.026198463497798797,0.043853828597594756
596,0.026174210291261428,0.04381499392479778
597,0.026150022387314873,0.043776260495945574
598,0.026125899525653692,0.043737627920252174
599,0.026101841445972433,0.043699095806931605
600,0.02607784788796566,0.04366066376519788
601,0.02605391859132793,0.043622331404265025
602,0.026030053295753794,0.04358409833334706
603,0.02600625176066523,0.04354596419492637
604,0.0259825137787507,0.043507928687586024
605,0.02595883910567599,0.04346999144747394
606,0.02593522749540931,0.04343215210787529
607,0.025911678701918885,0.04339441030207521
608,0.025888192479172935,0.043356765663358894
609,0.02586476858113968,0.043319217825011476
610,0.025841406761787342,0.04328176642031812
611,0.02581810677508414,0.043244411082564
612,0.025794868396665914,0.04320715147728734
613,0.025771691422072807,0.043169987299654725
614,0.025748575617318206,0.043132918200880985
615,0.025725520747985012,0.043095943831540195
616,0.02570252657965613,0.04305906384220641
617,0.02567959287791446,0.0430222778834537
618,0.025656719408342913,0.042985585605856115
619,0.025633905936524388,0.042948986659987726
620,0.025611152228041785,0.04291248069642259
621,0.025588458056978392,0.04287606737462983
622,0.02556582322153146,0.0428397463793122
623,0.025543247497729432,0.042803517371974284
624,0.025520730659387283,0.042767380011804454
625,0.02549827248031999,0.042731333957991065
626,0.025475872734342542,0.042695378869722495
627,0.02545353119526991,0.0426595144061871
628,0.025431247636917082,0.042623740226573247
629,0.025409021833099035,0.042588055990069304
630,0.025386853571572054,0.042552461374623034
631,0.02536474273409898,0.04251695618467725
632,0.025342689113293026,0.0424815401047152
633,0.02532069247809545,0.04244621278736716
634,0.02529875259744749,0.04241097388526341
635,0.025276869240290403,0.042375823051034225
636,0.025255042175565425,0.042340759937309895
637,0.025233271172213807,0.042305784196720674
638,0.025211555999176797,0.04227089548189686
639,0.025189896425395635,0.04223609344546872
640,0.025168292219811574,0.04220137774006653
641,0.025146743151365853,0.04216674801832057
642,0.025125248988999725,0.042132203932861115
643,0.025103809543035645,0.042097745200798196
644,0.025082424888418994,0.04206337195074153
645,0.02506109485412001,0.042029083926598335
646,0.025039819206659004,0.04199488077484662
647,0.025018597712556302,0.0419607621419644
648,0.024997430138332215,0.041926727674429655
649,0.02497631625050707,0.04189277701872042
650,0.024955255815601176,0.04185890982131468
651,0.02493424860013486,0.04182512572869046
652,0.024913294370628433,0.04179142438732575
653,0.02489239289360222,0.04175780544369856
654,0.024871543935576536,0.0417242685442869
655,0.024850747263071696,0.04169081333556878
656,0.024830002696011915,0.041657439543981274
657,0.024809310378910137,0.04162414738281174
658,0.02478867016130688,0.04159093662513486
659,0.02476808182110915,0.041557806936888035
660,0.02474754513622395,0.04152475798400865
661,0.024727059884558283,0.04149178943243409
662,0.02470662584401915,0.04145890094810176
663,0.024686242792513555,0.04142609219694904
664,0.024665910507948505,0.041393362844913316
665,0.024645628768231,0.041360712557932
666,0.024625397351268043,0.041328141001942466
667,0.02460521603496664,0.04129564784288211
668,0.02458508459723379,0.04126323274668832
669,0.024565002870770562,0.041230895458590044
670,0.02454497100118021,0.04119863617689326
671,0.024524988845932152,0.041166454683409036
672,0.024505056196632544,0.04113435066467437
673,0.02448517284488754,0.04110232380722623
674,0.024465338582303296,0.041070373797601624
675,0.024445553200485966,0.04103850032233752
676,0.024425816491041703,0.04100670306797091
677,0.024406128245576662,0.040974981721038785
678,0.024386488255697,0.04094333596807813
679,0.024366896313008864,0.04091176549562592
680,0.02434735220911842,0.040880269990219154
681,0.024327855735631815,0.04084884913839481
682,0.02430840672399824,0.04081750268423867
683,0.024289005229008055,0.04078623069436274
684,0.024269651120759125,0.04075503296850837
685,0.024250344227525308,0.04072390924599915
686,0.024231084377580463,0.04069285926615871
687,0.02421187139919845,0.040661882768310675
688,0.02419270512065314,0.04063097949177865
689,0.02417358537021838,0.04060014917588626
690,0.024154511976168035,0.040569391559957126
691,0.02413548476677597,0.04053870638331485
692,0.024116503570316042,0.040508093385283064
693,0.02409756821506211,0.040477552305185384
694,0.024078678529288033,0.04044708288234542
695,0.02405983434126768,0.04041668485608679
696,0.0240410354792749,0.04038635796573312
697,0.02402228177158356,0.04035610195060803
698,0.024003573046467525,0.04032591655003512
699,0.023984909132200645,0.04029580150333802
