"t","x1","x2","y1","y2"
0,0.02,0.015,0.04,0.03
1,0.02957944959620054,0.017583438891942502,0.03871707181512466,0.029345169341322096
2,0.03804446916397575,0.019920355821826212,0.03757018236671309,0.0287638680770578
3,0.045526382498878526,0.022035845092640886,0.036544421990969134,0.028248733202576277
4,0.052140342224620856,0.02395237413494333,0.03562653357726311,0.02779313672936479
5,0.057987381919833665,0.02569005370823372,0.034804736126903366,0.027391116244104133
6,0.06315640416189038,0.027266913713395163,0.03406854550746744,0.02703730239357487
7,0.06772559121406288,0.028699105404530637,0.03340864336664468,0.02672686506533127
8,0.0717638520362497,0.030001114538444448,0.03281673862263724,0.026455455881046717
9,0.07533200558696175,0.031185943272585347,0.03228545019419205,0.026219158359998405
10,0.07848364489153653,0.03226524074326731,0.0318082217435959,0.026014452352552064
11,0.0812663122197473,0.03324950054001371,0.03137919678313675,0.025838158119456604
12,0.08372192483124255,0.034148126047819034,0.030993175208194387,0.025687418398886365
13,0.08588756810760018,0.03496956245414958,0.0306455289407353,0.02555966107661815
14,0.08779611980625159,0.035721408151566526,0.030332131982598386,0.02545256698970657
15,0.08947672940001072,0.03641049940617654,0.03004930701674649,0.025364045511286355
16,0.09095521357304995,0.037042980613902404,0.029793780985561638,0.025292214238923312
17,0.09225442885172537,0.03762437129729413,0.029562642629244903,0.025235379515405415
18,0.09339468067400143,0.03815964464849621,0.02935329455260794,0.025192013221786942
19,0.09439400106560038,0.03865327976960168,0.029163420778163165,0.025160737392686563
20,0.09526830775218173,0.039109290943045785,0.028990968043909816,0.025140315618777928
21,0.09603184214717746,0.03953131624318906,0.02883409319990525,0.025129626510770327
22,0.09669718912514426,0.039922619864490944,0.02869116083158617,0.025127663069296365
23,0.09727550827331649,0.04028613738019674,0.028560715695310383,0.025133519214419173
24,0.09777678357522097,0.04062453182530058,0.02844145119873192,0.025146372608545967
25,0.09820976584203998,0.04094017446372968,0.028332217753911627,0.02516549085443966
26,0.09858237196131298,0.04123523791585291,0.02823197201443176,0.025190202829172826
27,0.09890147523910066,0.04151164139508531,0.028139804315132737,0.025219915783400184
28,0.09917334523154725,0.0417711561964007,0.02805488244098771,0.025254082757929543
29,0.09940339240901189,0.042015339831600086,0.027976484821099497,0.025292223099191904
30,0.09959656803047821,0.042245634025770244,0.02790394916814767,0.02533389211208779
31,0.09975714488142971,0.04246330728051156,0.027836701018426,0.025378698965973605
32,0.09988903511244517,0.04266953449000177,0.027774212749753526,0.02542628198533834
33,0.0999955748948348,0.04286533973405705,0.027716031620243064,0.02547632649022085
34,0.100079889246408,0.04305169078722133,0.02766173244951895,0.025528535377100186
35,0.10014459906097004,0.043229419336696134,0.0276109559945939,0.025582654059026332
36,0.10019215542137443,0.043399310863977775,0.02756336522877178,0.025638442386561842
37,0.10022464799269257,0.043562050415868,0.027518670632988695,0.025695691648818585
38,0.10024397901380103,0.043718270712982774,0.027476607321776588,0.02575420951096225
39,0.10025182436860443,0.043868539599044666,0.027436940322867334,0.025813823981292665
40,0.10024965427806809,0.044013365829276556,0.027399461834432117,0.025874381588922694
41,0.10023881052725309,0.0441532201711985,0.027363981113248375,0.02593574079031063
42,0.10022043312532959,0.04428851346483702,0.027330334225857993,0.025997778852670614
43,0.10019558812115034,0.044419634130036016,0.027298367103228242,0.02606038008630425
44,0.10016516607051096,0.0445469168475493,0.027267949123780673,0.0261234456841096
45,0.10013000252267899,0.04467067919754947,0.027238957033341154,0.02618688221212222
46,0.10009080189967291,0.0447911971989031,0.027211285207156037,0.02625060930139273
47,0.10004821084199916,0.044908728450236225,0.02718483579719827,0.026314552370584773
48,0.1000027904918506,0.04502350250752416,0.02715952252648566,0.026378645654433826
49,0.09995503750223408,0.04513572767916822,0.027135267854550033,0.026442830063405257
50,0.09990539856248587,0.045245595334040656,0.027112001050087844,0.026507051830578724
51,0.09985425430726708,0.0453532743340941,0.027089660396011156,0.026571264255914055
52,0.09980195754107632,0.04545892377159731,0.02706818799718968,0.02663542370618427
53,0.09974880155169523,0.045562681672605104,0.027047534151339363,0.02669949315533474
54,0.09969506222344535,0.04566467977515962,0.027027651563749006,0.026763437548108015
55,0.0996409661681418,0.045765031735617405,0.027008499786199198,0.026827227488653682
56,0.09958672097317894,0.04586384423676673,0.026990041016077267,0.026890835760404196
57,0.09953251110442016,0.04596121503154267,0.02697224070607212,0.02695423793642069
58,0.09947848848744288,0.04605722920029459,0.02695506890860193,0.027017413537696343
59,0.09942479821417714,0.04615196919168374,0.026938496640620428,0.02708034290412489
60,0.09937155673058906,0.04624550598551422,0.026922499007302297,0.027143009936949198
61,0.09931886974534744,0.046337905936858874,0.026907052681387378,0.027205399965661164
62,0.09926683120391387,0.046429230715676166,0.02689213601778607,0.02726749976975572
63,0.09921551547259491,0.046519533568100804,0.026877730242055614,0.02732929871907628
64,0.0991649938595796,0.04660886631922989,0.0268638170400323,0.027390786617803337
65,0.09911532297913846,0.04669727436051139,0.02685038027160231,0.02745195523927749
66,0.09906655194272253,0.046784799451937586,0.02683740495091037,0.02751279745584788
67,0.09901872513580154,0.04687148126568189,0.026824876797380447,0.027573306775059682
68,0.09897187552852676,0.046957354007133044,0.026812783292417156,0.027633478349167236
69,0.09892603426606751,0.04704245089027351,0.02680111221503852,0.027693307624202575
70,0.0988812252819871,0.047126801688642785,0.026789852463117266,0.027752791075198575
71,0.09883746690277026,0.047210433039115374,0.026778993875210665,0.027811926091364018
72,0.09879477692583609,0.047293371283609054,0.02676852637851407,0.027870710147883032
73,0.09875316679625111,0.04737563958119134,0.02675844091801764,0.02792914165611066
74,0.09871264407132788,0.047457258705457084,0.02674872913769999,0.027987219700593757
75,0.0986732161429533,0.04753824929222219,0.026739382717499746,0.028044943402912706
76,0.09863488633480628,0.04761862972816997,0.026730394032457073,0.028102312526594453
77,0.09859765524452781,0.04769841654498457,0.026721755992811094,0.02815932733715069
78,0.09856152335975017,0.047777626167857766,0.02671346153670547,0.028215988126884986
79,0.0985264884692212,0.0478562733837948,0.026705504098609417,0.028272295638738277
80,0.09849254652601706,0.04793437154628899,0.026697877521461945,0.028328250981709
81,0.09845969342950156,0.04801193393122427,0.02669057566818307,0.028383855282061093
82,0.09842792322625295,0.04808897260091485,0.02668359277041079,0.028439109984688692
83,0.09839722866371271,0.048165498481189666,0.026676923389138713,0.028494016804550996
84,0.09836760247495938,0.048241522440426676,0.026670562099939912,0.028548577467093866
85,0.09833903628741068,0.04831705448435995,0.026664503735004206,0.028602793908410973
86,0.09831152089378972,0.0483921037310426,0.026658743387363966,0.028656668254679024
87,0.09828504707577687,0.048466679257388,0.02665327616200091,0.028710202638310173
88,0.0982596048830416,0.048540789550441006,0.026648097344408303,0.02876339932880024
89,0.0982351838459456,0.0486144422400286,0.026643202474864458,0.02881626074851234
90,0.0982117735216447,0.048687644888869064,0.026638587112659814,0.028868789326035583
91,0.09818936343723299,0.04876040504075912,0.026634246824847333,0.028920987493201118
92,0.09816794252999926,0.04883272960979693,0.026630177389046914,0.028972857793151736
93,0.09814749923298546,0.04890462475152594,0.02662637481254272,0.029024402904837036
94,0.09812802196669294,0.048976096576581446,0.02662283511420181,0.02907562551539083
95,0.09810949924648231,0.049047151232916524,0.026619554305335323,0.029126528294963917
96,0.09809191988132238,0.04911779465235519,0.02661652849122058,0.029177113883364834
97,0.0980752722259499,0.049188032134822805,0.02661375397368803,0.029227385032095085
98,0.0980595445759797,0.04925786893169639,0.02661122706822651,0.029277344504935698
99,0.09804472533161283,0.049327310328343775,0.026608944085779834,0.02932699504619532
100,0.09803080319687398,0.0493963613877362,0.02660690143957474,0.029376339363328525
101,0.09801776667234631,0.049465026759364275,0.026605095676594755,0.029425380222990623
102,0.09800560423928881,0.04953331107508865,0.02660352334874464,0.029474120396131488
103,0.09799430443856828,0.04960121897618902,0.026602181015436797,0.029522562637141345
104,0.09798385597571374,0.04966875483801909,0.026601065362778058,0.029570709671685336
105,0.09797424752200162,0.049735922785320894,0.02660017316155074,0.029618564249238845
106,0.0979654677462265,0.04980272693883222,0.026599501183535476,0.029666129120177322
107,0.09795750556433036,0.04986917134338391,0.026599046255893148,0.029713406988927035
108,0.09795035014495682,0.04993525985691961,0.026598805303685056,0.02976040051782124
109,0.09794399042029077,0.05000099634091075,0.026598775225086715,0.029807112416246468
110,0.09793841532075104,0.05006638465716167,0.026598952917957042,0.029853545393926966
111,0.09793361381847111,0.05013142864271703,0.02659933529413187,0.02989970215321902
112,0.09792957574634911,0.050196131623715834,0.026599919553854663,0.02994558524444427
113,0.09792629074902606,0.05026049703803681,0.026600702834291515,0.029991197251175727
114,0.09792374821823913,0.05032452847366946,0.026601682187870575,0.03003654080165615
115,0.09792193754572545,0.05038822951860325,0.026602854667020004,0.030081618524128325
116,0.09792084836020301,0.05045160359384252,0.02660421741867722,0.03012643300098598
117,0.0979204711324934,0.05051465352701529,0.026605767925615243,0.030170986651699816
118,0.09792079579385808,0.05057738252594297,0.0266075034554275,0.03021528200013004
119,0.0979218122054888,0.05063979384782053,0.02660942124776324,0.03025932158369335
120,0.09792351022857733,0.05070189074984297,0.026611518542271728,0.030303107939806423
121,0.097925880398385,0.05076367617400175,0.026613792790899458,0.030346643464536863
122,0.09792891362244675,0.05082515288820845,0.026616241562839944,0.030389930475888324
123,0.09793260028175309,0.05088632390659353,0.026618862261452308,0.030432971402278245
124,0.09793693075722433,0.050947192243320276,0.026621652290073558,0.030475768672138782
125,0.09794189553344511,0.05100776087384713,0.026624609081401972,0.030518324691239322
126,0.09794748639569723,0.05106803228799483,0.026627730436537555,0.030560641580994932
127,0.09795369456113459,0.05112800918770444,0.026631013995667144,0.030602721587023
128,0.09796051091535071,0.05118769439871081,0.02663445730506839,0.030644567027425615
129,0.09796792634393911,0.05124709074674881,0.02663805791101894,0.030686180220304865
130,0.09797593173249332,0.0513062010575533,0.02664181335979644,0.030727563483762835
131,0.09798451796660684,0.05136502815685912,0.026645721197678537,0.030768719135901613
132,0.09799367663142089,0.05142357460564628,0.02664977917426205,0.030809649336991037
133,0.0980034006772108,0.05148184244823823,0.026653985435911517,0.030850355939298798
134,0.09801368175967846,0.05153983421891018,0.02665833775273177,0.030890841087174804
135,0.09802451146446726,0.051597552478452074,0.026662833874465584,0.030931106940775603
136,0.09803588137722055,0.05165499978765385,0.026667471550855724,0.030971155660257724
137,0.09804778308358171,0.05171217870730547,0.026672248531644963,0.03101098940577771
138,0.09806020819472668,0.05176909178979593,0.026677162573717366,0.0310506103314531
139,0.09807314979466696,0.051825741102909675,0.026682211845899948,0.031090020243043866
140,0.09808660080419708,0.05188212876813414,0.026687394471368944,0.031129220984914344
141,0.09810055345111418,0.0519382571349725,0.02669270837947353,0.031168214565337776
142,0.09811499996321542,0.051994128552927954,0.026698151499562898,0.031207002992587406
143,0.09812993256829794,0.05204974537150368,0.026703721760986232,0.031245588274936474
144,0.09814534349415892,0.05210510994020286,0.026709417093092717,0.031283972420658224
145,0.09816122529946315,0.052160224512611854,0.026715235513099986,0.03132215735854509
146,0.09817757204773485,0.05221509090606613,0.02672117543787081,0.03136014465589324
147,0.0981943767657249,0.05226971123845634,0.02672723500893233,0.03139793612905179
148,0.09821163229194384,0.05232408768224303,0.026733412317820733,0.031435533639588835
149,0.09822933146490219,0.05237822240988675,0.026739705456072207,0.03147293904907249
150,0.09824746712311046,0.05243211759384807,0.02674611251522294,0.03151015421907082
151,0.09826603210507917,0.052485775406587526,0.02675263158680912,0.03154718101115196
152,0.09828501946151565,0.05253919795398431,0.026759260821530476,0.03158402123367589
153,0.09830442295436868,0.05259238713155638,0.026765998561287453,0.03162067652230709
154,0.09832423647775997,0.052645344800514,0.026772843180858034,0.03165714848272728
155,0.09834445392573059,0.052698072822097736,0.026779793054994956,0.03169343872064061
156,0.09836506919232162,0.05275057305754815,0.026786846558450955,0.031729548841751214
