"t","x1","x2","y1","y2"
0,0.02,0.015,0.04,0.03
1,0.028142784766927498,0.017869143328172857,0.03870306135523479,0.029347975539307163
2,0.035337873662648525,0.020463756452012927,0.037526794447889984,0.028774494478320787
3,0.041692532910315445,0.022811748765714304,0.036458779206806846,0.028271536856362
4,0.04730151233154737,0.024938122386519393,0.035487898229053995,0.027831882284244283
5,0.05224843994169741,0.02686524610611196,0.03460421655961133,0.02744904169789072
6,0.05660738952508066,0.028613183761667396,0.033798835810645265,0.02711717213676493
7,0.0604439289074728,0.030199914974320015,0.03306379599391034,0.02683101935064167
8,0.06381616776151504,0.03164156280873406,0.032391973285477604,0.02658585732010803
9,0.06677566649368537,0.03295259490324555,0.03177698939906835,0.026377434260434846
10,0.06936823932324801,0.03414600700144333,0.031213128762262683,0.02620192249599213
11,0.07163447356991492,0.035233436702067765,0.030695286747889017,0.026055887992842874
12,0.07361055960015112,0.03622536560856193,0.03021887814555466,0.025936233324433025
13,0.07532870919543674,0.037131218785657595,0.029779791786585606,0.025840169853209513
14,0.07681748474115947,0.03795943831096289,0.029374356640481408,0.025765197697413415
15,0.07810234685366008,0.03871762193482772,0.028999278916305774,0.025709065880580993
16,0.07920602989735537,0.039412618603312376,0.02865159869808172,0.025669744791362567
17,0.0801487457694032,0.04005057764381549,0.028328667294033685,0.025645412253127643
18,0.08094846594133888,0.04063701993308776,0.02802811455280819,0.025634432978636042
19,0.08162125626321048,0.04117692712246641,0.02774780870397675,0.02563533240139348
20,0.0821815045679975,0.041674802082631815,0.027485829046350944,0.02564677894524254
21,0.0826417769540757,0.042134622885740054,0.027240485307821607,0.02566759805493697
22,0.08301366675185458,0.04256008485087779,0.02701021097980338,0.02569669994335303
23,0.08330712076332955,0.042954400607539446,0.02679365001767608,0.025733139724758672
24,0.08353135827760182,0.04332056775544619,0.026589539779373013,0.025776037140226266
25,0.08369428856822529,0.04366119344794552,0.026396786604156144,0.02582462942078369
26,0.0838032425297569,0.043978711010086075,0.026214371740085295,0.025878206146634865
27,0.08386450816319821,0.044275237791733583,0.026041412108760497,0.025936152141126125
28,0.08388391308040954,0.04455275048560785,0.025877084747860053,0.02599789464524672
29,0.08386645568495864,0.044812970260556674,0.02572067544259373,0.026062938006098907
30,0.08381676739371421,0.045057504334022294,0.025571518278098507,0.02613082096085801
31,0.08373881791947306,0.04528775274621502,0.025429034792042927,0.026201144790316794
32,0.08363628471621638,0.045505023248222164,0.02529268529048098,0.02627353863283822
