"t","x1","x2","y1","y2"
0,0.02,0.015,0.04,0.03
1,0.027296257785821263,0.01803727252285246,0.038695743004488824,0.02934963581428147
2,0.03374240678653618,0.020783370886042388,0.037504789929974545,0.028780755024712914
3,0.039432672548257,0.023267842347277364,0.03641592936680394,0.028284948333534326
4,0.04445059988103615,0.025517165252254025,0.03541909009535584,0.02785464480611766
5,0.04887019102965838,0.02755503478784497,0.03450524076363389,0.027483041488864508
6,0.05275719323762237,0.02940270496827669,0.03366626640000285,0.02716401519360894
7,0.05617002671690193,0.031079234837743424,0.03289487959401959,0.026892059080091298
8,0.05916060901427699,0.03260171421375264,0.03218453772149523,0.026662222940555855
9,0.061775149192954536,0.03398548285144113,0.0315293621079557,0.026470054792698226
10,0.06405482000543399,0.03524432089595782,0.030924067271092266,0.026311549213834936
11,0.06603619125077294,0.036390568233352974,0.03036391669388648,0.02618311545350271
12,0.06775208703763999,0.037435381203585624,0.029844625820244837,0.026081505249697635
13,0.06923154032409976,0.03838871112781339,0.029362370522389672,0.02600381995056675
14,0.07050055800310337,0.0392595348539768,0.0289136997006078,0.02594744536614212
15,0.07158241874267482,0.04005594660277733,0.02849550013558092,0.025910025380891745
16,0.07249779070211139,0.0407851884329869,0.028104985075206985,0.025889453965700138
17,0.07326516073251711,0.041453785216212395,0.02773964262464113,0.025883836091746035
18,0.07390110422773988,0.0420676293735104,0.027397203236328476,0.025891463170340013
19,0.07442035576248864,0.04263199971228842,0.027075632383250548,0.025910807873246008
20,0.07483608646651115,0.04315165027908484,0.02677309654335743,0.025940498176708706
21,0.07516015516802659,0.0436308919932763,0.026487931836652285,0.025979293377282827
22,0.07540292858261054,0.044073529191797904,0.026218668167194974,0.026026102979221782
23,0.07557400711933922,0.04448310375927301,0.02596393579140253,0.02607991447247458
24,0.075681614034924,0.044862684079323395,0.025722545836499404,0.02613985601211409
25,0.0757334242672521,0.04521514872924737,0.025493381877837604,0.026205112175647447
26,0.07573599600080538,0.04554298764555916,0.02527547571973285,0.02627498309347575
