"p11","p22","x1","x2","y1","y2"
1.,0.64,0.049052348284459646,0.0955283115402465,0.02577303206416143,0.05716968462363101
1.,0.63,0.048797917650423184,0.09676035566142657,0.026097286755851688,0.05786434638763566
1.,0.62,0.04854738096218897,0.09796715656325365,0.026418749609595192,0.05854378363138404
1.,0.61,0.04830005989952696,0.09914902911220065,0.026737143436079264,0.05920823689034676
1.,0.6,0.04805540957732357,0.10030634642578944,0.02705224344636813,0.05985797685239782
1.,0.59,0.047812993927712044,0.10143952641063674,0.027363868969576394,0.06049329666665408
1.,0.5800000000000001,0.0475724657461391,0.102549020792862,0.02767187657603506,0.061114505720214526
1.,0.5700000000000001,0.04733355046131876,0.10363530617050756,0.027976154341236834,0.06172192460176698
1.,0.56,0.04709603289362557,0.10469887671470575,0.02827661704160789,0.062315881029432744
1.,0.55,0.046859746420585935,0.10574023821573822,0.02857320211446236,0.0628967065619644
1.,0.54,0.04662456409038568,0.10675990323205077,0.028865866248543766,0.06346473394958746
1.,0.53,0.046390391318485324,0.10775838714804,0.029154582497854534,0.06402029500943192
1.,0.52,0.046157159871202724,0.10873620497197255,0.029439337828927648,0.06456371892582104
1.,0.51,0.04592482290626365,0.1096938687560916,0.029720131033500023,0.06509533090600013
1.,0.5,0.04569335087480486,0.11063188551746195,0.02999697094425821,0.06561545111980523
0.99,1.,0.4009197425302022,0.007464282245420572,0.1160877622540487,0.0051778402008186486
0.99,0.99,0.3531402541475523,0.04662245478417885,0.09964066602552744,0.029088253774480693
0.99,0.98,0.30824377515255313,0.06253163014448287,0.08536823076926851,0.03845014520958562
0.99,0.97,0.26621184500200135,0.07028619530938536,0.07279117163434685,0.0429264443713341
0.99,0.96,0.22757484293434124,0.07350666269685219,0.061779293540947945,0.04475018939357213
0.99,0.95,0.19300010547417237,0.07395901814784428,0.05230810394840529,0.04497400589082435
0.99,0.94,0.16309736906847633,0.07279189546764003,0.04438012464735546,0.04426614862220929
0.99,0.9299999999999999,0.1382172167603013,0.0708622812385494,0.03796599163661841,0.04312038966105777
0.99,0.92,0.11829658437757325,0.06880715884030404,0.03296350402515638,0.04190422277935941
0.99,0.91,0.10285215196898512,0.06704112374083776,0.029193007213696106,0.0408583712446735
0.99,0.9,0.09113394561210628,0.06576977974714593,0.02642994776273316,0.04010321023546224
0.99,0.89,0.08233172835992422,0.06504216313017874,0.024449355443090293,0.03966788621298378
0.99,0.88,0.07572218836220011,0.0648172738552642,0.023056679254219132,0.03952850535618987
0.99,0.87,0.07072738783968742,0.06501699926994658,0.022098527794357427,0.03963903652126896
0.99,0.86,0.06691334316208469,0.06555720043327815,0.021460164084299675,0.03994968775701451
0.99,0.85,0.06396416939253989,0.06636183800986266,0.021057932524093388,0.040415355588748765
0.99,0.84,0.06165271215405251,0.06736742570031884,0.02083134756966237,0.04099834089167121
0.99,0.83,0.05981576502421535,0.06852300932170234,0.020736591798116353,0.04166838272210097
0.99,0.8200000000000001,0.05833542638553444,0.06978849695880592,0.020741676920302033,0.04240168898336893
0.99,0.81,0.057125776132555026,0.07113264038463317,0.020822999917861996,0.04317974470111434
0.99,0.8,0.056123558489664625,0.07253117825257517,0.020962936305261335,0.04398820838626663
0.99,0.79,0.05528170696061963,0.073965292083763,0.021148165030534866,0.044815990756045865
0.99,0.78,0.054564834676043616,0.07542038030483798,0.021368498249942226,0.04565452141146617
0.99,0.77,0.05394607220001767,0.07688510609668378,0.02161605721437493,0.046497178382436694
0.99,0.76,0.05340482962232553,0.07835066511806604,0.021884685874284993,0.047338848982686775
0.99,0.75,0.05292519620729992,0.07981022403627076,0.022169528834036084,0.04817559294958739
0.99,0.74,0.05249478350893433,0.08125848966059804,0.022466723979212188,0.049004383944072194
0.99,0.73,0.052103879988526745,0.08269137727931036,0.02277317596356156,0.049822910651797156
0.99,0.72,0.05174482674068017,0.08410575424764496,0.023086387352125527,0.05062942313546655
0.99,0.71,0.0514115518415947,0.0854992407573024,0.02340433134303537,0.05142261359003488
0.99,0.7,0.05109921969359629,0.08687005421262603,0.023725354810889367,0.05220152333815846
0.99,0.69,0.05080396459281622,0.08821688701630345,0.02404810370450126,0.05296546992705919
0.99,0.6799999999999999,0.05052268658876768,0.08953881008628624,0.024371465099172422,0.053713989700466105
0.99,0.6699999999999999,0.050252893847254336,0.09083519629965472,0.024694521782308812,0.054446792346506054
0.99,0.6599999999999999,0.049992580038336294,0.09210565945455369,0.025016516361748745,0.055163724762852834
0.99,0.6499999999999999,0.049740128325696235,0.09335000538331031,0.025336822675441698,0.055864742208676994
0.99,0.64,0.0494942357195367,0.09456819263101515,0.025654922847693874,0.05654988518429449
0.99,0.63,0.04925385313401362,0.09576030070235807,0.025970388747899132,0.05721926083471905
0.99,0.62,0.049018137641035874,0.09692650432514181,0.026282866908182982,0.057873027942465925
0.99,0.61,0.04878641425843029,0.09806705251822781,0.02659206617827581,0.05851138477993333
0.99,0.6,0.04855814523781633,0.09918225151143475,0.026897747561183225,0.05913455924860211
0.99,0.59,0.04833290528636842,0.10027245076488359,0.027199715797322072,0.05974280085306867
0.99,0.5800000000000001,0.048110361509684306,0.10133803149002663,0.02749781235872355,0.06033637415135199
0.99,0.5700000000000001,0.047890257130754975,0.10237939719495028,0.02779190958653637,0.06091555339553923
0.99,0.56,0.04767239824456216,0.10339696587060103,0.028081905760080874,0.061480618133555556
0.99,0.55,0.04745664302508151,0.10439116350839678,0.028367720928238367,0.06203184958731519
0.99,0.54,0.04724289292316713,0.10536241869785713,0.028649293367054424,0.06256952765752441
0.99,0.53,0.04703108548854673,0.10631115809884295,0.028926576553322033,0.06309392843303363
0.99,0.52,0.046821188523401246,0.10723780261940703,0.02919953656427116,0.06360532210449353
0.99,0.51,0.046613195333523504,0.10814276415911636,0.029468149829568586,0.06410397119936513
0.99,0.5,0.0464071208894762,0.10902644280056191,0.029732401174572865,0.06459012906900354
0.98,1.,0.401038786656681,0.013016202842741496,0.11611822926131034,0.00909725204984776
0.98,0.99,0.35318543729589624,0.048627946194935996,0.09964021067870203,0.03062526259734724
0.98,0.98,0.3081658150196143,0.06382986443841314,0.08532501246899235,0.03948036969647605
0.98,0.97,0.26605787670382547,0.07121222343902134,0.07272471132716457,0.043678833708007486
0.98,0.96,0.22741135945404467,0.0741828076484543,0.06171100899604377,0.045310889944336644
0.98,0.95,0.192893416355024,0.07445513035731326,0.052256604676533584,0.0453929142046097
0.98,0.94,0.16309671734745973,0.07315874219985653,0.044357816607430135,0.04457977754845766
0.98,0.9299999999999999,0.1383421588498124,0.07113818979662259,0.03797682074193971,0.04335689623814957
0.98,0.92,0.11853595168221584,0.06901771234832767,0.03300340689318612,0.04208351364100599
0.98,0.91,0.10317564238422842,0.06719978392076129,0.029253189241127395,0.040992417882068796
0.98,0.9,0.09150758788975319,0.06588139700025253,0.02650086131245001,0.040198054411739494
0.98,0.89,0.08272799373803483,0.06510734395674408,0.024523225063514755,0.039726273556248484
0.98,0.88,0.07612285699029522,0.06483547270738488,0.023128195043868767,0.0395518581730701
0.98,0.87,0.0711222056723275,0.06498793994124,0.0221644884380045,0.03962845808827229
0.98,0.86,0.06729754054823624,0.06548122526959657,0.021518836378071508,0.03990630722526583
0.98,0.85,0.06433630785162195,0.06623980484481556,0.021108493252880518,0.040340369257710104
0.98,0.84,0.06201319988418831,0.0672004974427376,0.02087349415563496,0.0408929588369343
0.98,0.83,0.06016594260079536,0.06831246960402892,0.020770298270617098,0.04153376812224828
0.98,0.8200000000000001,0.058677040707811844,0.06953562259134881,0.020767050084977905,0.04223891556618087
0.98,0.81,0.057460693310168474,0.0708386244892607,0.020840198151530036,0.04298977386139596
0.98,0.8,0.056453615930470234,0.07219708968712235,0.020972125535092204,0.04377188092271055
0.98,0.79,0.05560864371612568,0.07359205819775824,0.021149496120750635,0.04457402781899625
0.98,0.78,0.054890264464576,0.07500878360999196,0.021362096427665477,0.04538753056194769
0.98,0.77,0.054271478877203405,0.07643578863671148,0.021602018099557887,0.04620566205156189
0.98,0.76,0.053731573810311156,0.07786413666050866,0.021863075005323713,0.047023213680492726
0.98,0.75,0.05325452689864308,0.07928687176824044,0.022140382932061397,0.04783615828623933
0.98,0.74,0.05282785133974526,0.08069858806019872,0.022430052971663013,0.04864139097568064
0.98,0.73,0.052441750483159064,0.08209509744292134,0.022728965232552568,0.04943652933268458
0.98,0.72,0.05208849271818867,0.08347317231759026,0.023034599926279677,0.05021975881342046
0.98,0.71,0.05176194465638281,0.08483034530666995,0.023344909894322786,0.05098971256505523
0.98,0.7,0.05145721923726844,0.0861647525631919,0.023658223397499168,0.05174537754687224
0.98,0.69,0.051170408112055935,0.08747501052870764,0.02397316924388938,0.05248602083207297
0.98,0.6799999999999999,0.050898376432068494,0.0887601184916,0.024288618577745506,0.053211131467219605
0.98,0.6699999999999999,0.05063860427373687,0.09001938115224303,0.02460363921873147,0.0539203743861392
0.98,0.6599999999999999,0.05038906322278462,0.09125234678609931,0.02491745954480296,0.05461355371198071
0.98,0.6499999999999999,0.05014811968542163,0.09245875763204013,0.025229439697724086,0.05529058340792464
0.98,0.64,0.04991445867628057,0.09363850991155347,0.025539048454940906,0.05595146370818329
0.98,0.63,0.04968702341077299,0.09479162147188079,0.025845844521351316,0.056596262116602535
0.98,0.62,0.049464967180956644,0.09591820549159888,0.02614946129468878,0.05722509802998637
0.98,0.61,0.04924761484144295,0.09701844902677481,0.02644959438007384,0.057838130248969305
0.98,0.6,0.04903443186075665,0.0980925954361139,0.026745991294638973,0.0584355467969044
0.98,0.59,0.04882499936394074,0.09914092992403199,0.027038442927381983,0.05901755658864126
0.98,0.5800000000000001,0.048618993946707656,0.10016376759584136,0.02732677641349987,0.059584382585034686
0.98,0.5700000000000001,0.04841617131054975,0.10116144354001053,0.02761084915423507,0.06013625614207814
0.98,0.56,0.048216352973934055,0.10213430454679846,0.027890543768396812,0.06067341232058106
0.98,0.55,0.04801941547301496,0.10308270214653621,0.02816576380433532,0.06119608596698457
0.98,0.54,0.047825281587924,0.10400698670899881,0.028436430074275328,0.06170450841100678
0.98,0.53,0.047633913226287884,0.10490750239111844,0.028702477498797813,0.062198904653415335
0.98,0.52,0.04744530567062426,0.10578458275637927,0.02896385236956424,0.06267949093894667
0.98,0.51,0.04725948295549119,0.10663854691760485,0.029220509954354996,0.06314647262644295
0.98,0.5,0.04707649418735414,0.10746969607700958,0.029472412381078415,0.06360004228157433
0.97,1.,0.40121024335205235,0.017541049888820263,0.11616210664533953,0.012339703801082024
0.97,0.99,0.35324687153882905,0.05050939669803393,0.09964188697740158,0.03207835205089039
0.97,0.98,0.30809299022237846,0.06507209867360601,0.08528112913824047,0.040471708267213455
0.97,0.97,0.2659018830868898,0.0721047675818239,0.07265599975694845,0.04440745205826119
0.97,0.96,0.2272405923396521,0.07483646576012139,0.06163945264844517,0.04585540512059057
0.97,0.95,0.19277519663542247,0.0749353793274585,0.05220108780982155,0.045800385183585104
0.97,0.94,0.16308081052983125,0.07351425211982084,0.04433086694293241,0.04488535339510801
0.97,0.9299999999999999,0.1384486991937651,0.07140608910853861,0.037982513559334234,0.04358792333011772
0.97,0.92,0.11875484792778923,0.06922290119272587,0.03303793685771196,0.042259383849192436
0.97,0.91,0.103478051297036,0.06735543967908367,0.029308120302872474,0.041124821365898165
0.97,0.9,0.09186085243483257,0.06599232395686254,0.026566972033995623,0.040292907797646216
0.97,0.89,0.08310538096775473,0.06517415339806994,0.024592938288871147,0.039786252144633896
0.97,0.88,0.07650641223287255,0.06485756659306263,0.02319626612524052,0.039578303569318636
0.97,0.87,0.07150158839321781,0.06496491560902073,0.022227691931922276,0.03962236676859822
0.97,0.86,0.0676677262453524,0.06541325149644035,0.021575371413502516,0.039868685486052734
0.97,0.85,0.06469555442915528,0.06612755041551137,0.021157455904347887,0.040272288939172125
0.97,0.84,0.062361623670028364,0.06704494272006127,0.020914503911574036,0.04079551420813242
0.97,0.83,0.06050462774536501,0.0681147337231675,0.020803260485515444,0.041408020350542044
0.97,0.8200000000000001,0.059007518082513435,0.06929684024261598,0.02079201375889925,0.042085851695737024
0.97,0.81,0.05778465027045003,0.0705598693094674,0.020857274160849835,0.042810283449109254
0.97,0.8,0.05677274259519209,0.07187933199540059,0.020981441267487605,0.043566746375988764
0.97,0.79,0.055924557233894646,0.07323614533744037,0.02115117138216277,0.04434392365659653
0.97,0.78,0.05520447661611208,0.07461543410872978,0.021356231514620367,0.04513302781622922
0.97,0.77,0.05458538703374029,0.07600559425740336,0.02158868868372849,0.04592723523994348
0.97,0.76,0.054046463929534466,0.07739756857301545,0.021842330726413867,0.046721248739631766
0.97,0.75,0.05357158224773315,0.07878428854209753,0.022112247917469942,0.04751096053098402
0.97,0.74,0.05314816349635535,0.08016024412856229,0.022394527271593235,0.04829319257492398
0.97,0.73,0.05276633078591556,0.08152115128177656,0.022686026605557533,0.049065496057777734
0.97,0.72,0.052418283248145965,0.08286369394606517,0.02298420566781108,0.049825995969626724
0.97,0.71,0.05209782833510267,0.08418532292936738,0.023286998548644848,0.05057327010319822
0.97,0.7,0.05180002890083502,0.08548409829946006,0.023592716277282245,0.05130625439752125
0.97,0.69,0.051520934563517924,0.08675856524209295,0.023899971728632275,0.05202416852519616
0.97,0.6799999999999999,0.05125737554480865,0.08800765576751717,0.024207621187471207,0.05272645710668293
0.97,0.6699999999999999,0.051006803247851465,0.08923061048684021,0.024514718472257925,0.05341274304707627
0.97,0.6599999999999999,0.05076716610438713,0.09042691605277269,0.024820478617634534,0.054082790323685986
0.97,0.6499999999999999,0.05053681225546855,0.09159625488916683,0.025124248896361123,0.05473647417774712
0.97,0.64,0.0503144128069957,0.09273846460879591,0.025425485523982192,0.05537375713415868
0.97,0.63,0.05009890097729707,0.09385350510467326,0.025723734798222916,0.0559946696289401
0.97,0.62,0.049889423605213375,0.09494143174516888,0.02601861772477304,0.056599294294347326
0.97,0.61,0.049685302335266884,0.09600237344284025,0.02630981740277154,0.057187753157875325
0.97,0.6,0.04948600242645719,0.09703651462749283,0.026597068608650028,0.05776019716961214
0.97,0.59,0.04929110760279688,0.0980440803549038,0.026880149141320437,0.058316797594368704
0.97,0.5800000000000001,0.04910029971939087,0.09902532393832404,0.027158872585902064,0.05885773889946435
0.97,0.5700000000000001,0.04891334228805717,0.09998051661098148,0.02743308222506812,0.05938321284248561
0.97,0.56,0.04873006711318487,0.10090993882243122,0.027702645882319653,0.05989341352067196
0.97,0.55,0.04855036344769031,0.10181387284571551,0.027967451524171304,0.06038853318845942
0.97,0.54,0.04837416920231508,0.1026925964305119,0.028227403481397725,0.060868758684930496
0.97,0.53,0.04820146383775507,0.10354637728316358,0.02848241917536713,0.061334268340550974
0.97,0.52,0.048032262644683764,0.10437546819036157,0.02873242625575594,0.06178522925423759
0.97,0.51,0.04786661217645866,0.10518010263124336,0.028977360071831684,0.06222179484869336
0.97,0.5,0.047704586646836064,0.10596049074432586,0.029217161411954205,0.0626441026250039
0.96,1.,0.4014238193843799,0.021401597108749854,0.11621675672303923,0.015143675419859854
0.96,0.99,0.3533225025005703,0.05228244681971337,0.09964533176498697,0.033457957132996215
0.96,0.98,0.30802381606782275,0.06626322323164602,0.08523628966167958,0.04142744835895479
0.96,0.97,0.2657425799332315,0.07296609367105056,0.07258477149400198,0.04511382661704179
0.96,0.96,0.2270614296795201,0.07546881175128806,0.06156439164813411,0.04638452456646237
0.96,0.95,0.1926445524978606,0.07540035686315974,0.05214136798552377,0.04619680987581994
0.96,0.94,0.1630490296374346,0.07385866525748634,0.04429915150028696,0.04518302153652944
0.96,0.9299999999999999,0.13853651836513428,0.07166599692078822,0.0379830116750919,0.04381345634010716
0.96,0.92,0.11895321459290274,0.06942259687634605,0.03306708999207539,0.04243171125080908
0.96,0.91,0.10375949164564677,0.0675078540358039,0.029357827517676526,0.04125538117091592
0.96,0.9,0.09219393302633745,0.0661022301391389,0.026628314924209813,0.04038750583768556
0.96,0.89,0.08346410884544056,0.0652421762839414,0.024658524041463823,0.03984750217510727
0.96,0.88,0.07687307835055925,0.06488306679151706,0.023260910889627225,0.03960747501786328
0.96,0.87,0.07186576734450642,0.0649473778873002,0.02228814725564834,0.03962035839571544
0.96,0.86,0.06802414786055852,0.06535268523670955,0.02162977188434747,0.03983638941265771
0.96,0.85,0.06504218253385827,0.06602444783298447,0.021204820080382544,0.04021065994319108
0.96,0.84,0.0626982900820439,0.06690011160095422,0.020954375895338856,0.04070553653845026
0.96,0.83,0.060832165102313485,0.06792913616096105,0.02083547875505762,0.04129065740889525
0.96,0.8200000000000001,0.059327244199140435,0.06907147411125936,0.020816570678438125,0.04194200679317781
0.96,0.81,0.058098075404925384,0.07029569236501494,0.020874233813204322,0.04264077624016715
0.96,0.8,0.057081410443059845,0.07157721834007985,0.020990892890709698,0.04337230204786586
0.96,0.79,0.056229963494063166,0.07289686368749969,0.02115320390741084,0.04412517070437953
0.96,0.78,0.05550803142740898,0.07423963970460692,0.021350920363171298,0.04489050094124497
0.96,0.77,0.054888401585331724,0.07559382878848625,0.021576089559304127,0.0456613809455792
0.96,0.76,0.05435014992586988,0.07695026446889916,0.021822477310505604,0.046432432071620934
0.96,0.75,0.05387705781294371,0.07830177536203554,0.02208515166720548,0.04719947203127189
0.96,0.74,0.05345646194025509,0.07964275568844215,0.02236017828093319,0.04795925492742719
0.96,0.73,0.053078410282511014,0.0809688327345377,0.0226443949371053,0.04870927016026655
0.96,0.72,0.0527350364058274,0.08227660838863704,0.022935242823603978,0.04944758631962507
0.96,0.71,0.05242009116163032,0.0835634573254845,0.023230638900382974,0.05017272947420935
0.96,0.7,0.05212858895738957,0.08482736863529038,0.02352887836443729,0.05088358782986228
0.96,0.69,0.051856538259685794,0.08606682090421611,0.023828559383151218,0.05157933667929842
0.96,0.6799999999999999,0.051600734607767006,0.08728068317172502,0.02412852447186906,0.05225937903592985
0.96,0.6699999999999999,0.05135860043740705,0.08846813600490087,0.02442781443295635,0.052923298448327674
0.96,0.6599999999999999,0.0511280602600679,0.0896286082909712,0.024725631862867217,0.05357082132032124
0.96,0.6499999999999999,0.050907442763638434,0.09076172637224643,0.025021312011059064,0.05420178668460455
0.96,0.64,0.05069540357125842,0.09186727291894516,0.025314299334666796,0.05481612184743119
0.96,0.63,0.050490863967873154,0.09294515351934304,0.025604128500208774,0.05541382267765836
0.96,0.62,0.05029296205445649,0.09399536941080505,0.025890408882559446,0.055994937583892165
0.96,0.61,0.050101013638102966,0.09501799511474456,0.026172811832771842,0.05655955443021497
0.96,0.6,0.04991448079677455,0.09601315999926502,0.026451060151571067,0.05710778979968849
0.96,0.59,0.04973294652991925,0.09698103299444896,0.026724919329678486,0.05763978013726861
0.96,0.5800000000000001,0.049556094262763396,0.09792180984124955,0.026994190210391275,0.058155674398645045
0.96,0.5700000000000001,0.049383691243142624,0.09883570237635339,0.02725870280180287,0.05865562790532272
0.96,0.56,0.04921557507722023,0.09972292945024375,0.02751831102134622,0.05913979716388728
0.96,0.55,0.0490516428103034,0.1005837091499768,0.02777288819807249,0.05960833545249282
0.96,0.54,0.048891842082946065,0.1014182520564633,0.028022323191269738,0.06006138901296667
0.96,0.53,0.048736163989286,0.10222675531174898,0.028266517009910223,0.06049909371463635
0.96,0.52,0.04858463734055735,0.10300939730751897,0.02850537983765166,0.06092157207764268
0.96,0.51,0.04843732409679518,0.10376633283381415,0.028738828383954154,0.061328930560332146
0.96,0.5,0.04829431577756006,0.10449768854823181,0.028966783494241033,0.06172125702823572
0.95,1.,0.4016728394422935,0.02478863700083934,0.1162804677454561,0.017634696267173025
0.95,0.99,0.35341049459344476,0.053959857099405456,0.09965020349814627,0.03477259457810465
0.95,0.98,0.30795689626331313,0.06740749340082047,0.08519021141740218,0.042350448438443974
0.95,0.97,0.26557873660189685,0.07379821817854018,0.0725107672188801,0.0457993135314504
0.95,0.96,0.2268727989559779,0.07608089785875558,0.061485598816126086,0.04689895259809851
0.95,0.95,0.19250062048307043,0.07585059087413193,0.05207726511789861,0.04658253407232551
0.95,0.94,0.1630007752933262,0.07419219109538991,0.04426255000437091,0.0454729053651178
0.95,0.9299999999999999,0.1386053021528807,0.071917921480338,0.03797825799560781,0.0440334738018394
0.95,0.92,0.11913098373531109,0.0696166751883116,0.03309086097298631,0.042600376971060144
0.95,0.91,0.10402005678605404,0.06765680391224006,0.02940233496462414,0.04138390709728363
0.95,0.9,0.09250699916223039,0.06621080627268262,0.02668492160911425,0.040481599459637675
0.95,0.89,0.08380437025108467,0.0653110241792427,0.024720008222571404,0.039909723097712776
0.95,0.88,0.07722305261942455,0.06491151505397252,0.02332214508613426,0.03963902776766001
0.95,0.87,0.07221494526675337,0.06493481089418954,0.02234586086575922,0.03962205200372887
0.95,0.86,0.0683670221402346,0.06529896576493376,0.02168203780668359,0.03980900964295523
0.95,0.85,0.06537643208161381,0.06592990302861208,0.021250582363686293,0.04015505131033091
0.95,0.84,0.06302346946598128,0.06676538602912493,0.020993105708370964,0.04062257868610739
0.95,0.83,0.061148860433209905,0.06775504199062032,0.02086694946648719,0.041181220016325654
0.95,0.8200000000000001,0.059636563359784615,0.0688588775528963,0.020840719192281615,0.04180691230113211
0.95,0.81,0.05840135338418461,0.0700454388662681,0.020891078149418055,0.042480776321709844
0.95,0.8,0.05738004553335683,0.0712900881466396,0.021000484557510683,0.043188065870406356
0.95,0.79,0.05652533052018289,0.0725735483450927,0.021155601174261372,0.04391728140151593
0.95,0.78,0.05580143926716947,0.07388073195976214,0.02134617385755575,0.044659457148128794
0.95,0.77,0.0551810755964025,0.0751998205678345,0.02156423501868132,0.04540760112415325
0.95,0.76,0.054643227984605115,0.07652154942263224,0.021803532414968987,0.046156260133556726
0.95,0.75,0.05417159346562051,0.07783865374602672,0.022059115138584433,0.04690118334159963
0.95,0.74,0.053753430974448,0.07914544022283919,0.02232703018502678,0.0476390621589363
0.95,0.73,0.05337871865850148,0.08043745463390735,0.02260409757128922,0.048367328715759245
0.95,0.72,0.05303952843137254,0.08171122310942298,0.022887741835812818,0.04908399919052455
0.95,0.71,0.05272955733481923,0.08296404979255444,0.02317586444125569,0.04978755149329932
0.95,0.7,0.05244377320952829,0.0841938578394224,0.023466746166031317,0.050476829326060874
0.95,0.69,0.052178144501207266,0.08539906383842116,0.02375897171105998,0.05115096656843844
0.95,0.6799999999999999,0.05192943257234253,0.0865784781168065,0.024051370928259052,0.05180932739316047
0.95,0.6699999999999999,0.05169503086624362,0.08773122519660656,0.024342972605180424,0.052451458610999604
0.95,0.6599999999999999,0.0514728394894125,0.08885668001066553,0.024632967821416697,0.05307705156878239
0.95,0.6499999999999999,0.05126116678522331,0.08995441650529441,0.024920680664989082,0.05368591154445314
0.95,0.64,0.05105865163448324,0.09102416602312022,0.025205544654252596,0.054277933051794576
0.95,0.63,0.050864201787761264,0.09206578344143841,0.025487083616647158,0.05485307982273567
0.95,0.62,0.05067694468304668,0.0930792194844308,0.025764896073736474,0.05541136850576209
0.95,0.61,0.05049618805013164,0.09406449796666536,0.026038642402882547,0.05595285532595416
0.95,0.6,0.050321388233919184,0.0950216969859808,0.02630803421094926,0.056477625111279635
0.95,0.59,0.0501521246418118,0.09595093328522289,0.026572825479705676,0.05698578221260824
0.95,0.5800000000000001,0.049988079077556764,0.09685234915851584,0.026832805136871238,0.057477442940163874
0.95,0.5700000000000001,0.04982901899564618,0.09772610139942241,0.027087790778748396,0.05795272921327096
0.95,0.56,0.04967478391846395,0.09857235188341817,0.02733762332573062,0.05841176317815284
0.95,0.55,0.04952527441877881,0.0993912594515583,0.02758216243474581,0.05885466259385809
0.95,0.54,0.04938044319463076,0.10018297282060196,0.027821282525916795,0.059281536821915816
0.95,0.53,0.049240287860798294,0.10094762429058259,0.02805486930661039,0.05969248328313731
0.95,0.52,0.04910484515733505,0.10168532405650227,0.028282816696271123,0.06008758426670045
0.95,0.51,0.048974186335973106,0.10239615495846953,0.02850502407123711,0.06046690399349418
0.95,0.5,0.04884841353315096,0.10308016752566512,0.028721393761036298,0.06083048584856756
0.94,1.,0.40195252428380907,0.027817096068655046,0.11635201327832785,0.019888444429861207
0.94,0.99,0.3535091894793357,0.05555219275488564,0.0996561797497251,0.03602931766657594
0.94,0.98,0.3078909097709702,0.06850863545984522,0.08514261925511163,0.043243209161283526
0.94,0.97,0.2654091685933707,0.07460294165121725,0.07243373289543911,0.04646512062418434
0.94,0.96,0.22667366185561946,0.07667366790378663,0.06140285192244446,0.04739931785682058
0.94,0.95,0.19234256370423494,0.07628655186176249,0.052008603793480636,0.04695786283600499
0.94,0.94,0.16293546530507283,0.07451501133148977,0.04422094564421717,0.045755108263869894
