0, 0, 0, 0, -6.74031e-09
0, 0, 0, 0.0714286, -1.82868e-09
0, 0, 0, 0.142857, -1.25412e-11
0, 0, 0, 0.214286, -6.1569e-14
0, 0, 0, 0.285714, 4.04179e-17
0, 0, 0, 0.357143, 2.05502e-18
0, 0, 0, 0.428571, 2.44465e-21
0, 0, 0, 0.5, -1.63924e-23
0, 0, 0.0714286, 0, -6.11934e-09
0, 0, 0.0714286, 0.0714286, -1.40087e-09
0, 0, 0.0714286, 0.142857, -7.41631e-12
0, 0, 0.0714286, 0.214286, -3.49512e-14
0, 0, 0.0714286, 0.285714, 7.8855e-17
0, 0, 0.0714286, 0.357143, 1.46215e-18
0, 0, 0.0714286, 0.428571, -1.92403e-22
0, 0, 0.0714286, 0.5, -4.14837e-23
0, 0, 0.142857, 0, -5.61473e-09
0, 0, 0.142857, 0.0714286, -9.96533e-10
0, 0, 0.142857, 0.142857, -4.60181e-12
0, 0, 0.142857, 0.214286, -1.9962e-14
0, 0, 0.142857, 0.285714, 6.59834e-17
0, 0, 0.142857, 0.357143, 8.43498e-19
0, 0, 0.142857, 0.428571, 2.84233e-21
0, 0, 0.142857, 0.5, -2.01911e-23
0, 0, 0.214286, 0, -5.11477e-09
0, 0, 0.214286, 0.0714286, -6.45962e-10
0, 0, 0.214286, 0.142857, -2.88394e-12
0, 0, 0.214286, 0.214286, -1.14911e-14
0, 0, 0.214286, 0.285714, 3.48529e-17
0, 0, 0.214286, 0.357143, 4.56216e-19
0, 0, 0.214286, 0.428571, 1.29115e-21
0, 0, 0.214286, 0.5, -8.75203e-24
0, 0, 0.285714, 0, -4.61954e-09
0, 0, 0.285714, 0.0714286, -3.75986e-10
0, 0, 0.285714, 0.142857, -1.62063e-12
0, 0, 0.285714, 0.214286, -6.24946e-15
0, 0, 0.285714, 0.285714, 1.63095e-17
0, 0, 0.285714, 0.357143, 2.13863e-19
0, 0, 0.285714, 0.428571, 4.19602e-22
0, 0, 0.285714, 0.5, -6.13355e-24
0, 0, 0.357143, 0, -4.1343e-09
0, 0, 0.357143, 0.0714286, -1.97914e-10
0, 0, 0.357143, 0.142857, -8.41731e-13
0, 0, 0.357143, 0.214286, -3.25063e-15
0, 0, 0.357143, 0.285714, 7.29064e-18
0, 0, 0.357143, 0.357143, 9.97295e-20
0, 0, 0.357143, 0.428571, 8.84205e-23
0, 0, 0.357143, 0.5, -4.91914e-25
0, 0, 0.428571, 0, -3.66391e-09
0, 0, 0.428571, 0.0714286, -1.00593e-10
0, 0, 0.428571, 0.142857, -4.29998e-13
0, 0, 0.428571, 0.214286, -1.61573e-15
0, 0, 0.428571, 0.285714, 3.13311e-18
0, 0, 0.428571, 0.357143, 3.84972e-20
0, 0, 0.428571, 0.428571, -9.26453e-23
0, 0, 0.428571, 0.5, -5.90187e-25
0, 0, 0.5, 0, -3.2096e-09
0, 0, 0.5, 0.0714286, -5.17628e-11
0, 0, 0.5, 0.142857, -2.14622e-13
0, 0, 0.5, 0.214286, -7.05543e-16
0, 0, 0.5, 0.285714, 2.54619e-18
0, 0, 0.5, 0.357143, 2.39481e-20
0, 0, 0.5, 0.428571, 1.00061e-23
0, 0, 0.5, 0.5, -7.59236e-25
0, 0.00909091, 0, 0, -5.9771e-09
0, 0.00909091, 0, 0.0714286, -1.45007e-09
0, 0.00909091, 0, 0.142857, -3.99632e-12
0, 0.00909091, 0, 0.214286, -1.02099e-14
0, 0.00909091, 0, 0.285714, 5.14359e-16
0, 0.00909091, 0, 0.357143, 2.0134e-18
0, 0.00909091, 0, 0.428571, 6.25505e-21
0, 0.00909091, 0, 0.5, -8.37593e-23
0, 0.00909091, 0.0714286, 0, -5.50741e-09
0, 0.00909091, 0.0714286, 0.0714286, -1.06098e-09
0, 0.00909091, 0.0714286, 0.142857, -2.3475e-12
0, 0.00909091, 0.0714286, 0.214286, -5.52668e-15
0, 0.00909091, 0.0714286, 0.285714, 3.44366e-16
0, 0.00909091, 0.0714286, 0.357143, 1.31342e-18
0, 0.00909091, 0.0714286, 0.428571, 3.141e-21
0, 0.00909091, 0.0714286, 0.5, -6.43533e-23
0, 0.00909091, 0.142857, 0, -5.03618e-09
0, 0.00909091, 0.142857, 0.0714286, -7.16166e-10
0, 0.00909091, 0.142857, 0.142857, -1.52508e-12
0, 0.00909091, 0.142857, 0.214286, -3.2629e-15
0, 0.00909091, 0.142857, 0.285714, 1.98571e-16
0, 0.00909091, 0.142857, 0.357143, 7.42866e-19
0, 0.00909091, 0.142857, 0.428571, 1.77174e-21
0, 0.00909091, 0.142857, 0.5, -4.03863e-23
0, 0.00909091, 0.214286, 0, -4.57083e-09
0, 0.00909091, 0.214286, 0.0714286, -4.38355e-10
0, 0.00909091, 0.214286, 0.142857, -8.73956e-13
0, 0.00909091, 0.214286, 0.214286, -1.75981e-15
0, 0.00909091, 0.214286, 0.285714, 1.05735e-16
0, 0.00909091, 0.214286, 0.357143, 3.92396e-19
0, 0.00909091, 0.214286, 0.428571, 8.01866e-22
0, 0.00909091, 0.214286, 0.5, -2.00432e-23
0, 0.00909091, 0.285714, 0, -4.10987e-09
0, 0.00909091, 0.285714, 0.0714286, -2.39005e-10
0, 0.00909091, 0.285714, 0.142857, -4.39619e-13
0, 0.00909091, 0.285714, 0.214286, -8.48323e-16
0, 0.00909091, 0.285714, 0.285714, 4.73569e-17
0, 0.00909091, 0.285714, 0.357143, 1.66126e-19
0, 0.00909091, 0.285714, 0.428571, 2.8346e-22
0, 0.00909091, 0.285714, 0.5, -9.87184e-24
0, 0.00909091, 0.357143, 0, -3.65905e-09
0, 0.00909091, 0.357143, 0.0714286, -1.16701e-10
0, 0.00909091, 0.357143, 0.142857, -2.01441e-13
0, 0.00909091, 0.357143, 0.214286, -3.816e-16
0, 0.00909091, 0.357143, 0.285714, 1.80835e-17
0, 0.00909091, 0.357143, 0.357143, 6.10864e-20
0, 0.00909091, 0.357143, 0.428571, 1.02359e-22
0, 0.00909091, 0.357143, 0.5, -1.1755e-24
0, 0.00909091, 0.428571, 0, -3.222e-09
0, 0.00909091, 0.428571, 0.0714286, -5.37143e-11
0, 0.00909091, 0.428571, 0.142857, -8.6823e-14
0, 0.00909091, 0.428571, 0.214286, -1.53226e-16
0, 0.00909091, 0.428571, 0.285714, 7.25641e-18
0, 0.00909091, 0.428571, 0.357143, 7.21225e-21
0, 0.00909091, 0.428571, 0.428571, -2.12602e-23
0, 0.00909091, 0.428571, 0.5, -1.54587e-24
0, 0.00909091, 0.5, 0, -2.80055e-09
0, 0.00909091, 0.5, 0.0714286, -2.29205e-11
0, 0.00909091, 0.5, 0.142857, -3.26547e-14
0, 0.00909091, 0.5, 0.214286, -2.0917e-17
0, 0.00909091, 0.5, 0.285714, 4.58738e-18
0, 0.00909091, 0.5, 0.357143, 6.81636e-21
0, 0.00909091, 0.5, 0.428571, -3.02611e-23
0, 0.00909091, 0.5, 0.5, -1.52546e-24
0, 0.0181818, 0, 0, -5.2363e-09
0, 0.0181818, 0, 0.0714286, -1.01223e-09
0, 0.0181818, 0, 0.142857, -8.96213e-13
0, 0.0181818, 0, 0.214286, -1.53681e-15
0, 0.0181818, 0, 0.285714, 3.19234e-16
0, 0.0181818, 0, 0.357143, 6.39133e-19
0, 0.0181818, 0, 0.428571, 1.0588e-21
0, 0.0181818, 0, 0.5, -6.08673e-23
0, 0.0181818, 0.0714286, 0, -4.79649e-09
0, 0.0181818, 0.0714286, 0.0714286, -6.90783e-10
0, 0.0181818, 0.0714286, 0.142857, -5.08859e-13
0, 0.0181818, 0.0714286, 0.214286, -7.95803e-16
0, 0.0181818, 0.0714286, 0.285714, 1.91221e-16
0, 0.0181818, 0.0714286, 0.357143, 3.054e-19
0, 0.0181818, 0.0714286, 0.428571, 4.50289e-22
0, 0.0181818, 0.0714286, 0.5, -6.37939e-23
0, 0.0181818, 0.142857, 0, -4.36114e-09
0, 0.0181818, 0.142857, 0.0714286, -4.31345e-10
0, 0.0181818, 0.142857, 0.142857, -2.87101e-13
0, 0.0181818, 0.142857, 0.214286, -4.25562e-16
0, 0.0181818, 0.142857, 0.285714, 1.0349e-16
0, 0.0181818, 0.142857, 0.357143, 1.42828e-19
0, 0.0181818, 0.142857, 0.428571, 1.64813e-22
0, 0.0181818, 0.142857, 0.5, -4.06457e-23
0, 0.0181818, 0.214286, 0, -3.93067e-09
0, 0.0181818, 0.214286, 0.0714286, -2.4414e-10
0, 0.0181818, 0.214286, 0.142857, -1.53316e-13
0, 0.0181818, 0.214286, 0.214286, -2.21714e-16
0, 0.0181818, 0.214286, 0.285714, 5.03208e-17
0, 0.0181818, 0.214286, 0.357143, 5.73676e-20
0, 0.0181818, 0.214286, 0.428571, 2.76715e-23
0, 0.0181818, 0.214286, 0.5, -2.12477e-23
0, 0.0181818, 0.285714, 0, -3.50807e-09
0, 0.0181818, 0.285714, 0.0714286, -1.23542e-10
0, 0.0181818, 0.285714, 0.142857, -7.21346e-14
0, 0.0181818, 0.285714, 0.214286, -1.08697e-16
0, 0.0181818, 0.285714, 0.285714, 1.77935e-17
0, 0.0181818, 0.285714, 0.357143, 5.83158e-21
0, 0.0181818, 0.285714, 0.428571, -4.83214e-23
0, 0.0181818, 0.285714, 0.5, -8.21366e-24
0, 0.0181818, 0.357143, 0, -3.09607e-09
0, 0.0181818, 0.357143, 0.0714286, -5.75135e-11
0, 0.0181818, 0.357143, 0.142857, -2.92178e-14
0, 0.0181818, 0.357143, 0.214286, -4.76123e-17
0, 0.0181818, 0.357143, 0.285714, 3.59905e-18
0, 0.0181818, 0.357143, 0.357143, -1.5958e-20
0, 0.0181818, 0.357143, 0.428571, -6.57244e-23
0, 0.0181818, 0.357143, 0.5, 4.71915e-25
0, 0.0181818, 0.428571, 0, -2.69671e-09
0, 0.0181818, 0.428571, 0.0714286, -2.5363e-11
0, 0.0181818, 0.428571, 0.142857, -8.64834e-15
0, 0.0181818, 0.428571, 0.214286, -1.19964e-17
0, 0.0181818, 0.428571, 0.285714, -8.39986e-19
0, 0.0181818, 0.428571, 0.357143, -2.11901e-20
0, 0.0181818, 0.428571, 0.428571, -7.2509e-23
0, 0.0181818, 0.428571, 0.5, -5.17189e-26
0, 0.0181818, 0.5, 0, -2.31355e-09
0, 0.0181818, 0.5, 0.0714286, -1.00038e-11
0, 0.0181818, 0.5, 0.142857, 4.1483e-16
0, 0.0181818, 0.5, 0.214286, 2.55746e-17
0, 0.0181818, 0.5, 0.285714, -1.39807e-18
0, 0.0181818, 0.5, 0.357143, -7.99373e-21
0, 0.0181818, 0.5, 0.428571, -3.09354e-23
0, 0.0181818, 0.5, 0.5, -3.87637e-26
0, 0.0272727, 0, 0, -4.5121e-09
0, 0.0272727, 0, 0.0714286, -5.69109e-10
0, 0.0272727, 0, 0.142857, -1.16066e-13
0, 0.0272727, 0, 0.214286, -1.40118e-16
0, 0.0272727, 0, 0.285714, 3.96887e-17
0, 0.0272727, 0, 0.357143, 7.45613e-20
0, 0.0272727, 0, 0.428571, 1.1796e-22
0, 0.0272727, 0, 0.5, -5.08143e-24
0, 0.0272727, 0.0714286, 0, -4.0911e-09
0, 0.0272727, 0.0714286, 0.0714286, -3.42845e-10
0, 0.0272727, 0.0714286, 0.142857, -3.99672e-14
0, 0.0272727, 0.0714286, 0.214286, -8.33276e-17
0, 0.0272727, 0.0714286, 0.285714, 1.29572e-17
0, 0.0272727, 0.0714286, 0.357143, 1.85987e-20
0, 0.0272727, 0.0714286, 0.428571, 2.41221e-23
0, 0.0272727, 0.0714286, 0.5, -2.55855e-24
0, 0.0272727, 0.142857, 0, -3.67965e-09
0, 0.0272727, 0.142857, 0.0714286, -1.84143e-10
